,SHAP_OX_01,SHAP_TEMP_01,SHAP_HUM_01,SHAP_OX_04,SHAP_OX_05,SHAP_TEMP_04,SHAP_OX_03,SHAP_TEMP_03,SHAP_OX_19,SHAP_OX_20
2019-05-29 19:00:00,9.320843124389649,3.9848334074020384,-0.2753407530486584,0.14824132192879916,-0.35939415656030177,7.591809701919556,-1.2785193562507629,-11.952091121673584,0.054609193652868274,1.6551202654838562
2019-11-10 23:00:00,-1.4170705735683442,-2.0480866193771363,-0.30176923871040345,0.08983750715851782,-0.4346284091472625,2.4450541138648987,0.7253757178783418,-1.3303363859653474,-0.6238010197877885,-0.4910678148269653
2020-03-06 08:00:00,14.20171298980713,-10.197820520401,-0.1545249979943037,0.15355066671036183,-0.3662336964160203,-4.268106627464294,-2.6812445163726806,14.07121992111206,-0.10985390581190584,1.1032433211803438
2019-10-21 02:00:00,2.4876242399215704,2.397222554683686,-0.32064680457115174,0.084528100118041,-0.407270485162735,5.950816440582273,0.1242071954533458,-9.827742958068848,-0.8499376177787781,-1.4108621031045911
2019-04-08 09:00:00,9.320843124389649,-9.986141061782835,-0.3357487544417382,0.16416956707835195,-0.3559744721278548,-2.0303861260414124,-2.4808562874794005,9.468451070785523,0.5479987144470215,2.758874452114105
2019-10-05 02:00:00,-22.89289588928223,6.63084979057312,-0.30554466843605044,-0.048207670962437985,-0.48934427499771116,9.158213710784912,4.73316502571106,-17.085947608947755,-0.19208540515974165,1.1032433211803438
2019-04-06 12:00:00,35.67753868103028,2.7147444963455207,-0.13942301012575625,0.1960261414758861,-0.34913483257405464,1.6991470336914063,-4.6851393699646,-3.6317185401916503,0.23963012099266057,2.2069975256919863
2019-05-26 03:00:00,26.891965866088867,4.302354025840759,-0.3584015712141991,0.318143123970367,-0.24654275141656398,7.36803822517395,-7.089814329147339,-12.837244319915772,0.19851445630192757,1.2872024536132811
2019-08-10 16:00:00,8.344670581817628,16.685722446441652,-0.26401424780488014,0.2278826768510044,-0.3251967798918486,16.54269208908081,-3.4828028440475465,-34.257784843444824,-0.7677063569426537,-0.8589854687452316
2019-09-11 23:00:00,0.5352764036506414,9.911909675598144,-0.3886056005954742,0.04205269021913405,-0.43120865523815155,10.575437068939209,1.3265438437461854,-21.865739822387695,-0.644359004497528,-0.3071087047457695
