,SHAP_OX_01,SHAP_TEMP_01,SHAP_HUM_01,SHAP_TEMP_08,SHAP_OX_23,SHAP_OX_03,SHAP_OX_05,SHAP_OX_04,SHAP_OX_18,SHAP_TEMP_24
2019-08-11 12:00:00,-17.70804634094238,4.803183650970459,-2.9111594527959825,-2.723832130432129,-1.5705047369003295,6.740136289596558,-0.8850903920829296,-2.4265715062618254,-3.033885967731476,-0.16087973229587077
2019-08-24 14:00:00,-5.537864208221436,3.061395025253296,-1.3625901967287066,-1.5552998811006544,-7.465621519088745,1.6771161317825318,-0.7657299034297467,-1.966829788684845,-4.2924340009689335,0.047687296755611897
2019-08-25 14:00:00,-10.101683425903321,0.8841605335474014,-0.8464003503322601,-0.027220682054758076,-0.8666102189570666,-0.0105572322383523,-0.6680712499190122,-1.7015939593315124,-0.6312035147100687,-0.09323629587888718
2019-08-25 15:00:00,-9.341046857833863,1.1744588911533356,-0.7173529416322708,-2.5440581083297724,-1.306544589996338,-0.6434348076581955,-0.6300930395722389,-1.6485467970371246,-0.40237657707184554,-0.09605486392974853
2019-08-29 11:00:00,-29.117594146728514,1.3196075320243836,-3.943539044260979,-0.6564299408346416,-5.529911470413208,11.381238460540771,-0.912217777967453,-2.6033954918384556,-2.91947261095047,0.10405671745538711
2019-08-29 12:00:00,-5.537864208221436,5.093480587005615,-3.2983015537261964,-2.0047356367111204,-5.617898416519165,9.482606077194216,-0.9067923411726951,-2.6033954918384556,-3.148299789428711,0.1096937760710716
2019-08-29 13:00:00,-0.2134093377739191,2.0453521728515622,-4.20163394510746,-1.0159780994057654,-5.881858539581299,4.208626222610474,-0.9067923411726951,-2.4442541003227234,-3.4915398836135862,0.1096937760710716
2019-08-29 14:00:00,0.5472270175814629,3.932289171218872,-2.9111594527959825,-1.9148488521575928,-5.9698454380035395,-2.331108260154724,-0.8579630458727479,-2.002194494009018,-3.9491935491561883,0.08432739228010175
2019-09-02 11:00:00,-14.665502071380615,1.1744588911533356,-2.9111594527959825,-0.4766560040414333,-2.5383597850799555,4.6305450201034555,-0.8959414139389992,-2.249747693538666,0.7417578130960465,-0.017137582460418337
2019-09-02 12:00:00,-0.9740456948056817,1.4647564530372619,-2.3949699178338055,-0.20699473917484285,-2.3623864293098453,2.4154735088348387,-0.7982827733270824,-2.037559336423874,-0.6312035147100687,-0.04532230719923973
2019-09-02 13:00:00,5.1110457420349125,4.9483319282531735,-2.3949699178338055,0.24244041357887908,-1.9224520683288575,0.20040192939341067,-0.7331770624965429,-1.8518941462039948,-2.461818933486938,-0.05659627169370651
2019-09-02 14:00:00,5.1110457420349125,3.2065444469451903,-2.265922398865223,-1.9148488521575928,-2.0104390144348145,-3.5968631744384765,-0.676209456846118,-1.666229283809662,-2.690645468235016,-0.06505160629749299
2019-09-02 15:00:00,8.914227533340455,3.061395025253296,-2.6530644476413725,-3.1732669711112975,-2.6263469219207765,-5.28453688621521,-0.6192420199513435,-1.3479464292526249,-2.690645468235016,-0.03122990280389786
2019-09-11 12:00:00,-18.4686842918396,3.641991376876831,-3.6854441106319427,-1.6451875388622283,-2.6263469219207765,6.3182178974151615,-0.9067923411726951,-2.4088891744613647,-2.91947261095047,-0.1749721460044384
2019-09-11 13:00:00,-3.2559545755386354,3.4968424797058106,-3.943539044260979,-1.6451875388622283,-3.0662808179855343,5.263422012329102,-0.8471120648086071,-2.1790184020996097,-2.461818933486938,-0.14678732608444994
2019-09-27 12:00:00,-14.665502071380615,-3.9057565689086915,-2.6530644476413725,3.388486683368682,-2.6263469219207765,5.8962994575500485,-0.8905158653855324,-2.391207098960876,-1.2032706469297407,0.08432739228010175
2019-09-27 13:00:00,-4.777227973937989,-1.8736700415611267,-2.136875003576279,3.568260383605957,-2.5383597850799555,3.1538307428359986,-0.841686611250043,-2.14365354180336,-1.3176841080188753,0.08150896839797495
2019-10-01 12:00:00,-16.94741020202637,-1.293074283003807,-0.8464003503322601,2.040181267261505,-2.9782937526702886,4.77118444442749,-0.841686611250043,-2.2143829703330993,-2.8050592422485354,-0.04532230719923973
