,SHAP_HUM_01,SHAP_TEMP_06,SHAP_OX_04,SHAP_TEMP_02,SHAP_TEMP_12,SHAP_TEMP_05,SHAP_HUM_20,SHAP_TEMP_11,SHAP_OX_02,SHAP_PM25_21,SHAP_OX_07,SHAP_TEMP_23,SHAP_TEMP_20,SHAP_OX_05,SHAP_OX_06,SHAP_TEMP_13,SHAP_PM25_01,SHAP_PM25_05,SHAP_OX_01,SHAP_TEMP_24,SHAP_TEMP_10,SHAP_WD_01,SHAP_HUM_21,SHAP_WD_02,SHAP_PM25_15,SHAP_PM25_14,SHAP_TEMP_01,SHAP_SPM_01,SHAP_PM25_04
2020-01-15 06:00:00,-0.2793379291892052,1.6165131747722625,-0.8752457320690155,0.28355849105864767,0.5586067914962769,1.0742407202720643,-0.6915885627269744,1.588215208053589,0.8644174337387085,-0.05485424185171721,-0.8530655980110169,0.06748083196580415,-2.457450103759766,-0.6200439602136613,-0.2805697530508041,-1.080513072013855,-0.07567335925996303,0.4035805881023407,-12.803630542755126,0.4797563597559929,1.2975576162338256,-0.13527264157310126,-0.179728389531374,0.31273592859506605,-0.12917644195258618,0.046989204734563826,-3.2339920520782472,0.3581914275884629,0.4628864362835884
2019-12-19 22:00:00,-0.284116442501545,1.6003107845783233,-0.7432600796222687,0.04475793763995175,0.5626302719116211,1.0050883889198303,-0.25472879111766816,1.5787366271018983,0.6212617099285126,-0.14458247991278764,-0.811251449584961,-0.1365792959928513,-2.6142020344734194,-0.5401739269495011,-0.2932812705636024,-1.0275879859924317,-0.1952573966234922,0.2798241704702377,-11.37771043777466,0.46093599647283556,1.3307482302188873,-0.13527264157310126,-0.10880171153694392,-0.41805767118930814,-0.3439048707485199,0.08994396459311246,-2.7998817801475524,-0.39763745069503786,0.021142773516476126
2020-02-23 10:00:00,0.007374698203057049,1.5355005502700807,0.11464596409350633,-0.16594833470880985,0.5666535213589668,1.0189190328121183,-1.434250271320343,1.5408235669136048,0.06547729810699818,0.43224206138402244,0.27591627836227417,-0.8405876874923706,-1.2504593431949615,0.2319018367677927,0.10077408803626894,-0.6571081459522248,-0.11838191766291854,0.3269696548581123,3.5944006919860834,0.422040256857872,1.3196845471858976,-0.1457256093621254,-0.014232898503541916,0.06913804002106187,-0.372535240650177,0.07562573812901975,-1.60607870221138,-0.14569446593523025,0.2577911652624607
2019-10-25 04:00:00,-0.2888949617743492,0.41753283590078355,-0.14932518303394318,-1.022820273041725,0.6205665558576584,-0.018364999117329688,0.7063624948263169,0.8868159592151642,0.16968688368797302,0.5048009838908911,-0.18403934314846992,-0.9834297060966491,-1.2504593431949615,-0.08757781228050589,-0.0390519722132012,-0.24428806635551154,0.27132498323917387,0.5758455097675323,0.7425697445869447,0.40698371082544327,0.5120425939559936,-0.16924470737576486,-0.297939420491457,-0.4789568930864334,0.3754291139543056,-0.2705016419291496,0.021835900843143477,-0.3556468546390533,0.925604110956192
2019-08-20 22:00:00,-0.2888949617743492,-1.494354236125946,-0.38029985427856444,-2.5539530158042907,0.7026425892487169,-1.539714801311493,0.7063624948263169,-0.1084126687142998,0.3086330235004425,-0.22149239871650933,-0.6021808207035064,-1.8506856918334957,0.09760709740221499,-0.14082443192601204,-0.08989781159907577,0.7824698328971863,-0.1867156893014908,0.30339677184820174,-3.535175442695619,0.34989488665014506,-0.738143852353096,-0.1457256093621254,-0.297939420491457,0.31273592859506605,-0.2723286867141724,0.046989204734563826,3.675598669052124,-0.3556468546390533,0.16313177458941935
2019-07-08 03:00:00,-0.2888949617743492,-0.3115766186267138,-0.47928892970085146,-1.5847036957740785,0.6583856850862505,-0.626904958486557,0.7063624948263169,0.4128973491489888,0.5865250706672669,-0.18303743675351145,-0.3512959569692612,-1.3405353486537932,-0.701827695965767,-0.3005642458796501,-0.15345517471432685,0.21087271571159363,-0.1610904730856419,0.24446516260504722,-7.8129234790802,0.3862811207771301,0.003117128089070307,-0.14311237633228302,-0.297939420491457,0.13003750368952752,-0.3009591460227966,0.08278479129076004,1.3603433966636658,-0.5236088126897812,0.021142773516476126
2020-03-27 05:00:00,-0.0021823424729518594,0.46614028811454783,0.2136350879445672,-0.9666321843862533,0.6278083473443985,0.07844810215756297,-2.22059770822525,0.6214214354753494,-0.3513610363006592,-0.13176422868855298,0.5268013179302216,-0.3814518041908741,-1.2034339547157287,0.17865519449114797,0.08806262216530739,-0.18077728636562823,-0.17817398384213448,0.3210763528943062,11.436933898925783,0.4490163952112199,0.3350249685347081,-0.13527264157310126,0.3167579852044581,0.06913804002106187,0.34322592243552213,-0.2322164952754974,-0.12286756224930288,-0.10370399504899978,0.19468489801511174
2019-07-12 07:00:00,-0.2888949617743492,-0.26296927332878106,-0.8422493934631351,-1.6268453478813172,0.6471205517649651,-0.5992439359426498,0.7063624948263169,0.5171596497297287,0.9338905096054078,-0.09330926630645989,-0.22585349828004836,-1.1262717843055725,-0.905605137348175,-0.35381086021661756,-0.11532076261937618,0.07326592318713665,-0.15254878420382736,0.26803778037428855,-13.516586875915527,0.4007104218006134,0.09162593018263579,-0.13527264157310126,-0.297939420491457,0.31273592859506605,-0.3295896053314209,0.11858044718392191,1.577398747205734,-0.39763745069503786,0.14735522903501988
2019-09-06 23:00:00,-0.2888949617743492,-1.6563784718513488,-0.5452818393707275,-2.652282297611237,0.7163221728056669,-1.8301538348197937,0.7063624948263169,-0.4022418569773435,0.6559981077909469,0.06051069889217612,-0.43492419421672823,-1.7282496035099029,-0.12184550389647482,-0.4603040337562561,-0.20430101305246354,1.02592790722847,-0.15254878420382736,0.08534958604723215,-10.664755058288574,0.3611874530091882,-1.0921791613101959,-0.1457256093621254,-0.297939420491457,0.06913804002106187,-0.2866439983248711,-0.060397517576348037,3.9288296699523926,0.3581914275884629,-0.2312820501625538
2020-01-08 22:00:00,-0.10253180805593727,0.5633550018072129,-0.44629283547401427,-0.5452196381986141,0.5400995347648859,0.5348531112074852,0.5753045499324798,1.7019559025764466,0.37810596525669105,0.009237408265471444,-0.2676675781607628,0.36336815878748896,-3.2412086009979246,-0.11420113183557987,-0.07718638516962525,-1.3451416909694676,-0.15254878420382736,0.3210763528943062,-2.822218799591065,0.4910489093512297,1.220112359523773,-0.1457256093621254,-0.27429723963141445,0.06913804002106187,-0.3295896053314209,0.08994396459311246,-1.2081435173749926,-0.39763745069503786,0.30512081533670427
2019-06-07 18:00:00,-0.2888949617743492,-0.4411961384117603,0.01565678566694257,-1.7251746654510498,0.6656275823712349,-0.751379269361496,0.22581694200634955,0.32759217843413346,-0.17767836451530455,-0.33685733880847696,0.10865972051396962,-1.8098743855953217,-0.2315719321370125,0.12540863323956725,0.0753511850023642,0.31672383062541487,-0.2465076688677073,0.22678571194410324,5.020314741134644,0.35177664589136837,-0.16283679547486823,-0.1666313894093037,-0.179728389531374,-0.41805767118930814,-0.12917644195258618,0.02551184669137004,1.7221011757850646,-0.2296755313873291,-0.07351659052073953
2019-12-02 20:00:00,-0.2650023058056832,0.7577840682119132,-0.24831431955099106,-0.8542552635073661,0.60608232319355,0.1337699256837368,-1.477936267852783,0.9910778522491457,0.37810596525669105,-0.10612750346772373,-0.6021808207035064,-0.2896248011209536,-1.3915363669395444,-0.167447716742754,-0.12803222723305224,-0.5406717717647552,-0.1610904730856419,0.2503583073616028,-3.535175442695619,0.45027107298374175,0.42353389859199525,-0.1457256093621254,-0.06939806342124935,0.06913804002106187,-0.20075254663825035,0.046989204734563826,-0.6655055280774832,-0.2296755313873291,0.17890834636054934
2019-04-23 19:00:00,-0.169431421905756,-0.911066535115242,0.9395555257797241,-1.4161387085914612,0.6261990606784821,-1.0141579151153564,-0.21104279309511184,0.6214214354753494,-0.5597801268100739,-0.2343109063804149,1.1121988892555235,-0.8303846299648286,-1.5639631867408752,0.9507314711809158,0.3804263725876808,-0.31838393667712805,-0.22942424826323987,0.5509098470211029,16.427639102935792,0.4088657245039939,-0.00794644095003606,-0.1640181787312031,-0.13244393691420556,-0.4789568930864334,-0.258013479411602,0.046989204734563826,0.8177051898092031,0.3581914275884629,0.7153112232685089
2019-11-13 06:00:00,-0.0451892613666132,0.6767722614109516,-0.14932518303394318,-0.7559259548783303,0.5899890393018724,0.2582438837736845,-1.215820509195328,1.2185583293437958,0.13495032377541066,-0.15740082021802665,-0.10041101071983576,-0.7079485207796097,-1.0310070037841796,-0.060954515542834965,-0.0390519722132012,-0.6253529340028763,-0.16963220275938512,0.2798241704702377,2.168484890460968,0.4232949703931809,0.8660775721073151,-0.14311237633228302,0.0015286607667803916,0.06913804002106187,0.2000736713409424,-0.0747157501988113,-0.8102089822292328,-0.2296755313873291,0.08424898013472554
2019-07-12 12:00:00,-0.2888949617743492,-0.4087911907583475,-0.9082422018051147,-1.809456729888916,0.643097274005413,-0.6822266638278961,0.7063624948263169,0.574029915034771,0.8991537034511566,-0.06767259705811739,-0.9366939127445221,-1.2283019244670865,-0.811553978919983,-0.6200439602136613,-0.2805697530508041,0.02034030882641673,-0.06713162763044236,0.28571741878986356,-12.090662479400635,0.3944368094205856,0.10268952299375086,-0.1457256093621254,-0.297939420491457,0.31273592859506605,-0.3009591460227966,0.11142129248473794,1.7221011757850646,-0.439627879858017,0.210461412742734
2019-12-12 03:00:00,-0.11208890387788413,0.8225938279181719,-0.3473032355308533,-0.8402084782719612,0.5924030631780625,0.43803980350494387,0.7063624948263169,1.2375154376029966,0.16968688368797302,-0.05485424185171721,-0.18403934314846992,-0.5447000019252302,-2.1596204519271853,-0.3005642458796501,-0.12803222723305224,-0.5195015251636506,-0.11838191766291854,0.2739310100674629,1.455527341365814,0.44525221884250643,0.8660775721073151,-0.1457256093621254,-0.2585358276963234,0.06913804002106187,-0.20075254663825035,0.004034494748339071,-0.8463849306106568,-0.2238837033510208,0.210461412742734
2019-05-27 03:00:00,-0.026075081713497622,-1.7697958469390869,0.8735628873109818,-2.427529370784759,0.7444856032729149,-1.6226977825164794,-1.958481740951538,-0.46859060451388357,-0.9766186952590943,0.07332898119930176,1.446712422370911,-1.8914978146553039,0.6932644283398987,0.8708609879016876,0.43127207309007637,1.4069924831390381,-0.14400709290057417,0.30339677184820174,25.696095085144044,0.3549137093825266,-0.992606234550476,-0.1457256093621254,0.18278552442789078,0.06913804002106187,0.6008997941389681,-0.3968759186565876,4.0011821508407595,0.4841627776622772,0.2893442131578922
2019-11-18 22:00:00,-0.1646528445184231,-0.08474243227392433,-0.050335995550267375,-1.668986165523529,0.6165432542562486,-0.5024312451481819,-0.604216793179512,0.7635973095893861,-0.003995719924569108,-0.13176422868855298,0.10865972051396962,-0.3100307269021869,-2.1439453840255736,0.07216194970533249,0.037216814048588245,-0.4242353722453117,-0.10984019935131073,0.3210763528943062,6.4462309837341305,0.44587949812412264,0.4014065518975258,-0.1666313894093037,-0.037875099852681136,-0.4789568930864334,-0.3295896053314209,0.11858044718392191,1.2879915475845338,-0.10370399504899978,0.11580211408436299
2019-05-04 06:00:00,-0.24110957384109497,0.19069883227348328,-0.08333240163046866,-1.008773249387741,0.6543624222278595,-0.12900871844030914,-1.9147966027259826,0.42237584572285414,-0.1429418309824541,-0.00358093576505778,-0.01678271293640134,-1.0446476757526397,-0.18454642593860626,-0.08757781228050589,-0.06447490090504285,0.4225754361599684,-0.10129853375256057,0.3623285323381424,7.872145223617556,0.4088657245039939,0.12481679450720548,-0.13527264157310126,0.20642773583531387,0.13003750368952752,0.07123668380081652,-0.01744284490123389,0.2388912163674831,0.27421041280031205,0.2577911652624607
2020-01-01 16:00:00,-0.0404107351787388,1.9567646384239197,-0.2813107997179031,0.030710966885089862,0.5063034623861313,1.1019011735916138,-1.215820509195328,2.232743573188782,0.27389640063047405,-0.28558417875319714,-0.1422251708805561,0.26133822984993454,-3.4136364221572877,-0.14082443192601204,-0.05176343149505554,-1.7791316270828248,-0.0073395767249167035,0.19731983325909822,-0.6833454132080078,0.4797563597559929,2.038818669319153,-0.1535652726888656,0.025170835573226212,0.31273592859506605,-0.4154809504747391,0.1328986515291035,-2.5828272461891166,-0.2296755313873291,0.0053662063088267655
2019-09-23 14:00:00,-0.2888949617743492,-0.878661435842514,-0.8752457320690155,-2.525858294963837,0.6664324462413788,-1.387579679489136,0.7063624948263169,0.3086354736238718,0.9686271905899048,-0.18303743675351145,-0.8530655980110169,-1.5752044618129732,-0.4823749750852585,-0.6200439602136613,-0.3059928864240646,0.33789405114948756,-0.024423037213273314,0.2916105620563031,-13.516586875915527,0.3680881274864078,-0.18496389603242275,-0.1640181787312031,-0.23489345759153366,-0.4789568930864334,-0.4011658251285553,0.11858044718392191,4.03735740184784,-0.2716659516096115,0.30512081533670427
2019-11-10 20:00:00,-0.20288124829530715,0.4013306085020304,-0.1163287680596113,-0.8261611551046372,0.5883797213435173,0.06461763512343166,-0.07998492550104855,1.0479482412338257,0.20442343056201934,-0.09330926630645989,-0.22585349828004836,-0.43246684249024836,-2.0028694748878477,-0.03433119058609007,-0.06447490090504285,-0.7735447645187378,-0.22942424826323987,0.3682217299938202,0.02961216775001957,0.44086072146892546,0.5341698169708252,-0.1666313894093037,-0.179728389531374,-0.41805767118930814,-0.4011658251285553,0.09710306003689766,-0.8463849306106568,0.022267470601946122,0.2577911652624607
2019-12-30 22:00:00,-0.17420994564890863,1.2762618511915207,-0.1163287680596113,-0.6856902039609849,0.5505602538585663,0.6731573462486267,-0.6915885627269744,1.6450850248336792,0.16968688368797302,0.06051069889217612,-0.39311022162437437,0.1797140654176474,-2.912030231952667,-0.03433119058609007,-0.10260930098593232,-1.260461378097534,-0.14400709290057417,0.29750368893146517,1.455527341365814,0.47850176617503165,1.3971300780773164,-0.13527264157310126,-0.029994351684581467,0.19093693196773526,-0.258013479411602,0.004034494748339071,-1.2804952293634415,-0.31365653723478315,0.16313177458941935
2019-04-10 23:00:00,-0.26978085935115814,2.216002464294433,-0.18232154995203018,0.46617054268717767,0.5248106583952905,1.5583065867424013,-1.434250271320343,1.9863062977790833,0.37810596525669105,-0.06767259705811739,-0.18403934314846992,-0.03454912602901459,-2.7239272832870483,-0.24731762558221818,-0.16616660878062253,-1.5356746912002566,-0.1867156893014908,0.2739310100674629,-3.535175442695619,0.46532747000455854,1.7401008009910583,-0.1502053752541542,0.08033598735928534,-0.061360807344317404,-0.4011658251285553,0.14005780443549154,-3.8489824295043946,-0.39763745069503786,0.08424898013472554
2019-08-10 19:00:00,-0.21721692383289337,-2.5961198687553404,1.0055483549833297,-3.1579768776893617,0.7300014346837997,-2.563168346881867,0.26950299739837646,-0.5538958631455898,-0.45557046979665755,-0.00358093576505778,1.2376417040824887,-2.3608372032642366,0.6148883663117886,1.0039775997400284,0.43127207309007637,1.047097584605217,-0.4258837003726512,0.7571709021925926,22.13130168914795,0.32542779520153997,-1.1585603117942809,-0.1666313894093037,-0.2191320315003395,-0.3571581661701203,-0.2866439983248711,0.0613074891269207,5.37586362361908,0.40018187761306756,1.2674908041954043
2019-05-29 12:00:00,-0.21721692383289337,-0.392588758841157,-0.6442708671092987,-1.7813628315925594,0.6672372251749039,-0.6545657992362977,-0.6479024767875672,0.3939408008009194,0.48231566846370677,0.17587554733618163,-0.2676675781607628,-1.7996709823608399,-0.027794340439140808,-0.4603040337562561,-0.20430101305246354,0.33789405114948756,-0.13546541514806448,0.30928997993469237,-3.535175442695619,0.3480131803080439,0.036307948362082225,-0.1457256093621254,-0.04575584232807158,0.06913804002106187,-0.17212214255705477,-0.08187491716817022,2.22856410741806,-0.1876849725842476,0.16313177458941935
2019-11-27 02:00:00,-0.2793379291892052,1.6813226640224457,-0.38029985427856444,0.12904055714607238,0.5545835994184019,1.0742407202720643,0.618990883231163,1.654563796520233,0.3086330235004425,-0.20867403950542213,-0.6021808207035064,-0.17739160358905795,-2.5201493382453917,-0.19407102763652798,-0.15345517471432685,-1.1651943445205688,-0.16963220275938512,0.26803778037428855,-1.3963028311729435,0.4571719288825989,1.4081940233707428,-0.1666313894093037,-0.28217795491218567,0.31273592859506605,-0.42979617416858673,0.11142129248473794,-2.9445853471755985,-0.2296755313873291,0.08424898013472554
2019-10-18 10:00:00,-0.2888949617743492,0.19069883227348328,-0.24831431955099106,-1.0509144723415376,0.6286132007837295,-0.12900871844030914,0.618990883231163,0.7541185021400452,0.27389640063047405,0.3009448279161006,-0.18403934314846992,-1.0752568006515504,-1.1250577926635743,-0.14082443192601204,-0.05176343149505554,-0.14902188396081328,0.13548193126916885,0.4821237713098526,-0.6833454132080078,0.41576649248600017,0.3460885629057883,-0.1666313894093037,-0.23489345759153366,-0.41805767118930814,0.14776714069303126,-0.15664662197232243,0.058012014254927656,-0.2296755313873291,0.6747016817331314
2020-01-18 07:00:00,-0.27455936223268507,2.1349905729293823,-0.6112744569778443,0.5504534304141998,0.5400995347648859,1.48915393948555,-1.7400517821311952,1.8156956672668456,0.5517886012792587,-0.14458247991278764,-0.6021808207035064,0.11849574577063324,-2.5044750213623046,-0.3005642458796501,-0.1788780428469181,-1.2816308975219726,-0.16963220275938512,0.2798241704702377,-8.525881958007812,0.4810112949460745,1.5741478204727168,-0.13527264157310126,0.08033598735928534,0.13003750368952752,-0.20075254663825035,0.02551184669137004,-4.246916556358338,-0.2716659516096115,0.19468489801511174
2019-09-15 18:00:00,-0.2124382272362709,-1.5105563282966616,-0.050335995550267375,-2.4837170004844666,0.6704560294747353,-1.747172749042511,0.7063624948263169,0.29915709607303137,0.16968688368797302,-0.14458247991278764,-0.3512959569692612,-1.5139867603778838,-0.43534927628934394,0.018915406847372612,-0.07718638516962525,0.33789405114948756,-0.15254878420382736,0.4978713527321815,3.5944006919860834,0.37624363321810966,-0.3287904772907496,-0.1666313894093037,-0.297939420491457,0.31273592859506605,-0.22938300073146828,0.07562573812901975,3.567070722579956,0.022267470601946122,1.3463737368583681
2020-01-22 20:00:00,-0.12164596114307642,1.6651203036308289,-0.3473032355308533,0.2976055148988962,0.5296389698982239,1.1848839640617368,-0.9973904132843018,1.929435956478119,0.37810596525669105,-0.13176422868855298,-0.2676675781607628,0.45519547164440155,-3.3822852611541747,-0.167447716742754,-0.07718638516962525,-1.5674298226833348,-0.1269236739259213,0.4035805881023407,-0.6833454132080078,0.4941856436431409,1.49670290350914,-0.1457256093621254,0.025170835573226212,0.06913804002106187,-0.3152743756771087,0.07562573812901975,-3.342520499229431,0.022267470601946122,0.44710967093706133
2019-06-15 22:00:00,-0.2888949617743492,-0.03613515626639128,-0.38029985427856444,-1.4582802414894103,0.6286132007837295,-0.3779567524790764,0.7063624948263169,0.7446403741836548,0.20442343056201934,-0.15740082021802665,-0.22585349828004836,-1.1874898552894593,-1.2818097949028016,-0.14082443192601204,-0.06447490090504285,-0.2019475094974041,-0.1610904730856419,0.2916105620563031,0.02961216775001957,0.3956915125250816,0.31289789676666263,-0.1666313894093037,-0.297939420491457,0.31273592859506605,-0.3868504330515862,0.16869431138038635,1.107112118601799,-0.439627879858017,0.16313177458941935
2020-02-11 21:00:00,-0.08819615356624125,1.6003107845783233,-0.08333240163046866,0.2976055148988962,0.5376856349408626,1.2678671717643737,-0.7352746844291687,1.6735204100608825,0.030740776285529087,-0.06767259705811739,0.06684558458218812,0.3429622106254101,-3.4606617450714117,0.018915406847372612,-0.0009175896644592389,-1.6415254175662999,-0.21234082616865627,0.4742988049983978,2.8814427852630615,0.48603001702576876,1.1869217455387115,-0.1666313894093037,-0.02211361825466154,0.13003750368952752,-0.3439048707485199,0.08994396459311246,-3.523398756980896,-0.2296755313873291,0.5733222186565399
2019-09-17 00:00:00,-0.25066666454076764,-1.348532485961914,-0.9412384748458862,-2.3011047601699826,0.6954006668180227,-1.387579679489136,0.5316187560558319,-0.03258561715483666,0.9338905096054078,-0.17021916955709457,-1.1039507210254669,-1.6466253042221068,-0.15319609791040423,-0.6999136835336686,-0.3822615370154381,0.6660333752632142,-0.22088253945112232,0.2326788030564785,-12.090662479400635,0.3636966563761235,-0.6496348023414612,-0.1457256093621254,-0.297939420491457,0.06913804002106187,-0.372535240650177,0.12573953452520067,3.458544182777404,-0.14569446593523025,-0.041963454848155335
2019-08-16 01:00:00,-0.2888949617743492,-1.6725810408592223,-0.9742350816726685,-2.750611424446106,0.7082754138857126,-1.7748321175575257,0.7063624948263169,-0.1842396639287472,0.9338905096054078,-0.18303743675351145,-1.1039507210254669,-1.9629196584224702,0.3484101325273513,-0.726537111401558,-0.3441271379590035,0.8777357935905457,-0.17817398384213448,0.2503583073616028,-13.516586875915527,0.3480131803080439,-0.7602710574865341,-0.1666313894093037,-0.297939420491457,-0.41805767118930814,-0.3152743756771087,0.10426220912486314,4.399116134643554,-0.39763745069503786,0.06847243704833088
2020-01-07 17:00:00,-0.25544524043798444,1.8109420955181121,-0.5782781928777695,0.46617054268717767,0.5248106583952905,1.2263755679130552,-0.6479024767875672,1.9673503756523132,0.5865250706672669,-0.13176422868855298,-0.30948170125484464,0.12869911994785072,-3.0844564914703367,-0.3138758301734925,-0.12803222723305224,-1.588599956035614,-0.06713162763044236,0.29946816265583037,-8.525881958007812,0.47473766654729843,1.6958473801612854,-0.1666313894093037,-0.037875099852681136,-0.41805767118930814,-0.3868504330515862,0.09710306003689766,-4.10221266746521,0.0642579585313797,0.2052026841789484
