,予測値,実測値,予測値_lug
7730,37.20856,34.0,37.884254
7731,37.884254,33.0,36.232582
7732,36.232582,31.999998,36.636646
7733,36.636646,31.0,34.984936
7734,34.984936,29.0,34.3972
7735,34.3972,29.0,34.165123
7736,34.165123,31.0,35.00437
7737,35.00437,29.0,35.079674
7738,35.079674,31.0,36.44992
7739,36.44992,30.0,34.271885
7740,34.271885,31.999998,36.762608
7741,36.762608,31.0,34.409805
7742,34.409805,31.0,35.690964
7743,35.690964,31.999998,35.34301
7744,35.34301,30.0,33.658287
7745,33.658287,31.0,35.107967
7746,35.107967,30.0,33.500004
7747,33.500004,30.0,31.958092
7748,31.958092,31.0,33.01538
7749,33.01538,29.0,31.350306
7750,31.350306,31.0,33.526035
7751,33.526035,31.0,34.71494
7752,34.71494,31.5,34.822437
7753,34.822437,31.999998,35.579945
7754,35.579945,33.0,36.610825
7755,36.610825,31.999998,35.433506
7756,35.433506,31.999998,34.36615
7757,34.36615,31.0,33.199554
7758,33.199554,28.0,32.775993
7759,32.775993,28.0,31.673939
7760,31.673939,23.0,26.620361
7761,26.620361,20.0,25.923416
7762,25.923416,25.0,30.457073
7763,30.457073,31.0,38.750008
7764,38.750008,35.0,38.10216
7765,38.10216,36.0,37.76476
7766,37.76476,38.0,40.425224
7767,40.425224,37.0,36.551853
7768,36.551853,34.0,33.55838
7769,33.55838,25.0,27.676462
7770,27.676462,22.000002,25.194605
7771,25.194605,21.0,22.298613
7772,22.298613,22.000002,26.602383
7773,26.602383,24.0,26.446568
7774,26.446568,23.0,23.85023
7775,23.85023,20.0,22.17594
7776,22.17594,21.0,22.425087
7777,22.425087,14.0,16.419575
7778,16.419575,15.0,19.807676
7779,19.807676,17.0,22.331623
7780,22.331623,15.999999,22.154835
7781,22.154835,15.0,18.239082
7782,18.239082,13.0,17.540794
7783,17.540794,14.0,18.06229
7784,18.06229,10.0,12.696501
7785,12.696501,7.9999995,13.128617
7786,13.128617,7.0,11.861335
7787,11.861335,7.9999995,14.27493
7788,14.27493,10.0,16.069454
7789,16.069454,6.0,10.718394
7790,10.718394,9.0,13.470163
7791,13.470163,7.9999995,14.164434
7792,14.164434,10.0,15.4808445
7793,15.4808445,12.0,16.556553
7794,16.556553,13.0,18.706882
7795,18.706882,17.0,21.98354
7796,21.98354,18.0,21.55881
7797,21.55881,15.999999,18.893347
7798,18.893347,19.0,22.46712
7799,22.46712,21.0,24.08696
7800,24.08696,20.0,23.026691
7801,23.026691,19.0,22.204872
7802,22.204872,22.000002,25.64853
7803,25.64853,24.0,26.526087
7804,26.526087,27.000002,28.448639
7805,28.448639,29.0,31.096203
7806,31.096203,28.0,29.269379
7807,29.269379,27.000002,27.953415
7808,27.953415,28.0,29.5722
7809,29.5722,27.000002,26.907707
7810,26.907707,26.0,27.398918
7811,27.398918,25.0,26.520857
7812,26.520857,26.0,27.884377
7813,27.884377,28.0,29.593857
7814,29.593857,28.0,30.279625
7815,30.279625,27.000002,27.40482
7816,27.40482,29.0,30.1002
7817,30.1002,28.0,29.144142
7818,29.144142,29.0,29.532217
7819,29.532217,29.0,29.228096
7820,29.228096,28.0,27.710161
7821,27.710161,27.000002,27.85311
7822,27.85311,27.000002,27.817225
7823,27.817225,29.0,28.960766
7824,28.960766,29.0,29.621294
7825,29.621294,29.0,28.489134
7826,28.489134,29.0,28.052027
7827,28.052027,29.0,29.65341
7828,29.65341,27.000002,26.933943
7829,26.933943,26.0,26.438461
7830,26.438461,28.0,28.716373
7831,28.716373,28.0,28.927387
7832,28.927387,27.000002,28.139992
7833,28.139992,27.000002,27.5687
7834,27.5687,29.0,29.59669
7835,29.59669,30.0,30.099003
7836,30.099003,30.0,29.100222
7837,29.100222,27.000002,26.155556
7838,26.155556,25.0,24.231056
7839,24.231056,18.0,18.40281
7840,18.40281,1.9999999,6.5678945
7841,6.5678945,1.9999999,7.8376074
7842,7.8376074,3.0,10.194187
7843,10.194187,1.9999999,6.8554993
7844,6.8554993,3.0,8.180701
7845,8.180701,3.0,8.1948
7846,8.1948,5.0,9.018733
7847,9.018733,1.9999999,5.623071
7848,5.623071,3.0,7.2746043
7849,7.2746043,1.9999999,7.0398393
7850,7.0398393,1.9999999,7.201463
7851,7.201463,1.9999999,6.9312754
7852,6.9312754,1.9999999,7.3489814
7853,7.3489814,1.9999999,7.0567603
7854,7.0567603,3.9999998,9.028716
7855,9.028716,5.0,9.300028
7856,9.300028,3.9999998,9.062917
7857,9.062917,5.0,10.284649
7858,10.284649,5.0,10.567527
7859,10.567527,7.0,12.239321
7860,12.239321,13.0,19.997305
7861,19.997305,19.0,24.887814
7862,24.887814,23.0,27.09601
7863,27.09601,22.000002,25.18482
7864,25.18482,15.0,15.807514
7865,15.807514,21.0,26.95603
7866,26.95603,28.0,31.96297
7867,31.96297,27.000002,27.501633
7868,27.501633,26.0,25.466436
7869,25.466436,23.0,25.27578
7870,25.27578,30.0,35.5762
7871,35.5762,31.999998,34.280697
7872,34.280697,30.0,31.77933
7873,31.77933,31.0,33.51396
7874,33.51396,31.0,32.247475
7875,32.247475,31.0,32.801987
7876,32.801987,30.0,32.104492
7877,32.104492,29.0,31.682634
7878,31.682634,28.0,31.437067
7879,31.437067,25.0,27.34394
7880,27.34394,23.0,27.137152
7881,27.137152,24.0,28.412277
7882,28.412277,24.0,26.87831
7883,26.87831,25.0,27.775486
7884,27.775486,25.0,28.210127
7885,28.210127,26.0,30.052845
7886,30.052845,23.0,25.341139
7887,25.341139,24.0,27.474426
7888,27.474426,29.0,33.687885
7889,33.687885,29.0,32.130875
7890,32.130875,26.0,28.223183
7891,28.223183,25.0,26.81059
7892,26.81059,25.0,27.496462
7893,27.496462,21.0,24.295023
7894,24.295023,23.0,25.44551
7895,25.44551,18.0,18.259241
7896,18.259241,19.0,22.568674
7897,22.568674,20.0,22.35876
7898,22.35876,24.0,26.91007
7899,26.91007,24.0,24.880135
7900,24.880135,23.0,25.58094
7901,25.58094,18.0,19.609686
7902,19.609686,13.0,16.270613
7903,16.270613,13.0,16.711578
7904,16.711578,10.0,14.669751
7905,14.669751,10.0,12.477442
7906,12.477442,6.0,9.710213
7907,9.710213,9.0,12.446667
7908,12.446667,7.9999995,11.948906
7909,11.948906,7.9999995,10.645816
7910,10.645816,3.9999998,7.9593253
7911,7.9593253,1.9999999,7.0452204
7912,7.0452204,1.9999999,8.267105
7913,8.267105,7.9999995,14.4281225
7914,14.4281225,7.9999995,10.868441
7915,10.868441,14.0,18.924992
7916,18.924992,19.0,21.07321
7917,21.07321,17.0,18.10059
7918,18.10059,6.0,8.495255
7919,8.495255,12.0,17.937357
7920,17.937357,12.0,15.486002
7921,15.486002,7.9999995,10.707474
7922,10.707474,3.9999998,7.7961802
7923,7.7961802,7.0,12.078877
7924,12.078877,10.0,15.584107
7925,15.584107,11.000001,15.352381
7926,15.352381,7.9999995,12.359375
7927,12.359375,7.9999995,14.379685
7928,14.379685,10.0,15.384939
7929,15.384939,7.9999995,13.148634
7930,13.148634,13.0,17.91935
7931,17.91935,15.999999,22.446684
7932,22.446684,20.0,21.953188
7933,21.953188,21.0,24.566946
7934,24.566946,21.0,22.247757
7935,22.247757,18.0,18.290516
7936,18.290516,21.0,24.119349
7937,24.119349,21.0,24.20534
7938,24.20534,22.000002,26.353668
7939,26.353668,24.0,29.148985
7940,29.148985,27.000002,29.483164
7941,29.483164,27.000002,29.879
7942,29.879,26.0,28.84832
7943,28.84832,26.0,28.00209
7944,28.00209,28.0,31.08358
7945,31.08358,28.0,30.362354
7946,30.362354,28.0,29.77492
7947,29.77492,28.0,31.335022
7948,31.335022,27.000002,29.76232
7949,29.76232,26.0,30.157747
7950,30.157747,25.0,28.308887
7951,28.308887,24.0,27.87523
7952,27.87523,24.0,27.953348
7953,27.953348,26.0,31.45105
7954,31.45105,26.0,30.147974
7955,30.147974,28.0,32.43847
7956,32.43847,29.0,33.570263
7957,33.570263,31.0,34.08006
7958,34.08006,31.0,33.912167
7959,33.912167,28.0,30.765821
7960,30.765821,25.0,26.843191
7961,26.843191,20.0,21.807083
7962,21.807083,14.0,20.358093
7963,20.358093,25.0,31.534975
7964,31.534975,17.0,18.13179
7965,18.13179,3.0,7.531386
7966,7.531386,9.0,18.410036
7967,18.410036,3.9999998,9.820665
7968,9.820665,6.0,14.082705
7969,14.082705,15.999999,24.433428
7970,24.433428,20.0,25.177654
7971,25.177654,25.0,29.457697
7972,29.457697,28.0,29.341522
7973,29.341522,29.0,32.403423
7974,32.403423,28.0,29.615465
7975,29.615465,25.0,30.213026
7976,30.213026,17.0,18.004416
7977,18.004416,19.0,26.84466
7978,26.84466,27.000002,34.157963
7979,34.157963,34.0,40.46884
7980,40.46884,36.0,39.270298
7981,39.270298,37.0,39.039066
7982,39.039066,38.0,39.521614
7983,39.521614,35.0,34.761738
7984,34.761738,31.999998,31.718166
7985,31.718166,28.0,29.283472
7986,29.283472,28.0,30.421345
7987,30.421345,23.0,23.109465
7988,23.109465,22.000002,24.83069
7989,24.83069,22.000002,24.702528
