,SHAP_OX_01,SHAP_TEMP_01,SHAP_HUM_01,SHAP_TEMP_21,SHAP_HUM_02,SHAP_OX_02,SHAP_WS_01,SHAP_TEMP_04,SHAP_TEMP_20,SHAP_TEMP_05,SHAP_TEMP_06,SHAP_WS_02,SHAP_TEMP_22,SHAP_TEMP_24,SHAP_WD_03,SHAP_WS_03,SHAP_WD_02,SHAP_SPM_03,SHAP_SPM_04,SHAP_HUM_03,SHAP_WD_04,SHAP_WS_04,SHAP_TEMP_19,SHAP_OX_16,SHAP_OX_05,SHAP_NO2_15,SHAP_TEMP_07,SHAP_OX_18,SHAP_OX_17,SHAP_NOX_15
2019-08-01 15:00:00,8.317384338378906,16.181423568725585,-4.364380288124085,1.2234288513660432,-0.4864077799022197,-1.178377804160118,-2.0572657108306887,-8.02168803215027,0.1995592124760151,-4.318807482719422,-6.711284577846527,-0.8496106386184692,1.8933456420898438,-4.612657356262207,-1.709441602230072,-2.0025581240653993,-1.3789360642433164,0.9366810351610184,0.2676722893491388,-0.19716745261102914,1.7167094111442567,-0.8070068597793579,0.4586198424221948,-3.3119176626205444,0.030194267211481902,0.3725424561649561,2.011871474981308,-0.8696596533060074,-0.07072822712361815,0.45786681831814346
2019-08-02 08:00:00,-25.184860801696775,2.4209595680236817,-13.478657245635986,2.9569864749908445,-1.6006578117609025,4.39880268573761,1.6178187906742096,-1.9841069102287292,1.8904008045792575,-1.583942151069641,-3.270737013220787,1.9513508319854735,2.568018698692322,-2.424811983108521,2.7645209312438963,3.3545196294784554,2.874450516700745,2.0163288474082948,-0.2202092304825783,-0.5403603240847588,1.2137148916721343,0.6165447354316711,0.9466327011585236,-0.32302212491631505,-0.1249903947114944,-0.8254672139883041,1.2412007659673692,-0.018704073876142497,-0.6499060057103634,-0.7304760307073593
2019-08-02 09:00:00,-15.998759174346924,5.7115058422088625,-10.744373512268066,3.3786630749702455,-1.4553208321332936,3.5786292791366585,0.6155229974538088,-2.067962276935577,1.6367745608091355,-1.6287760496139527,-3.270737013220787,0.9328193545341492,3.1907939553260802,-3.562491464614868,2.076218914985656,1.6499948740005492,2.023773217201233,1.427430087327957,1.4060624986886976,-0.4596090212464333,1.9682065844535828,2.4468252420425416,0.9213905394077301,0.40759658515453356,-0.1178280383348465,0.7148309871554375,1.1769782066345216,-0.2371926911175251,-0.88893171697855,0.39532246477901944
2019-08-02 10:00:00,-0.32835636958479875,8.70291156768799,-8.921518087387085,2.9569864749908445,-1.1646470129489899,2.1843341112136843,2.620114529132844,-2.990370523929596,1.5522325724363328,-1.673609846830368,-3.3369012981653214,0.16892080502584575,3.6578749895095823,-4.350115942955016,1.3879170060157775,0.6759807407855989,-3.0802907705307008,-0.14296660013496876,0.9181809276342392,-0.4293274194002151,1.4652121424674989,1.023273754119873,1.0391868829727176,-0.8875913619995117,-0.11066562533378602,0.8859751790761947,1.1769782066345216,0.06179168815724552,-1.0911843597888946,0.52041120454669
2019-08-02 11:00:00,13.180613613128662,16.181423568725585,-6.642948770523072,2.816427755355835,-0.9708642810583115,-0.19416946899145843,0.2814244065433741,-3.912778353691101,1.9467621207237245,-2.166782331466675,-3.403066322207451,1.6967179298400878,3.1907939553260802,-5.400281572341919,-2.7418943405151373,-0.05452986462041733,3.2997890233993536,0.2496325358748436,-0.3828364349901676,-0.3687638819217682,0.9622175395488739,0.2098157042171806,0.8456644177436831,-1.2861107185482978,-0.0987283334136009,-1.5100441813468932,1.1983858942985535,0.3147784560918808,-0.7326456386595965,-1.230830955505371
2019-08-02 12:00:00,14.801689529418946,18.574549198150635,-1.6300966620445252,3.4723687708377837,-0.7286360122263431,-2.24460369348526,-0.7208713561296463,-4.835187005996704,1.2986062526702882,-2.659954512119293,-4.130874609947204,-0.08571206480264662,3.035099732875824,-6.187906217575074,2.420370018482209,1.406491374969482,-2.6549521565437315,2.4089281558990474,-0.05758205205202103,-0.3283883377909661,-2.0557493209838866,-0.4002778381109239,0.7615244075655937,-1.4189505547285077,-0.07485378980636596,-1.5100441813468932,1.2197933703660966,-0.13369803950190545,-0.622326137498021,-1.230830955505371
2019-08-02 13:00:00,18.04384126663208,18.574549198150635,-2.997238230705261,2.394751700758934,-0.19573385864496234,-2.4906556487083438,-0.7208713561296463,-5.673739790916444,1.0167992688715457,-3.153127121925354,-4.858682322502138,-0.8496106386184692,3.7616708874702454,-5.400281572341919,-2.3977436423301697,-0.29803343862295156,-2.6549521565437315,2.0163288474082948,1.731316828727722,-0.2779187491163612,1.7167094111442567,0.8199092328548432,0.6942122608423233,-2.0167295813560484,-0.034267112240195255,-1.3388999938964845,1.4552758991718293,-0.2716908648610115,-0.5855529338121415,-1.1057422518730164
2019-08-09 11:00:00,-10.054814577102663,14.984863090515137,-6.1872352123260494,2.2073401629924776,-0.7770816542208194,2.102316665649414,-0.7208713561296463,-3.66121301651001,1.0167992688715457,-1.9874465823173524,-3.403066322207451,-0.3403449133038521,3.3464875936508185,-5.400281572341919,2.7645209312438963,2.380505394935608,1.1730959117412567,-0.8300151079893112,-2.253048837184907,-0.34857607036828997,0.9622175395488739,-0.4002778381109239,0.5932441025157459,-3.3119176626205444,-0.10827804505825042,0.20139819607138634,1.1127557486295698,-0.8236620220355689,-0.0891147622372955,1.3960323512554167
2019-08-10 11:00:00,-20.861989974975586,11.395176124572755,-8.465803813934325,2.816427755355835,-1.1162012696266175,3.496612012386322,-4.3959557056427006,-3.2419365644454956,1.214064174890518,-2.032280671596527,-3.2045731648802755,-2.1227750420570373,3.3464875936508185,-5.3127679347991945,2.420370018482209,1.6499948740005492,-0.10292009450495243,-0.535565759241581,-0.8707178860902787,-0.34857607036828997,-0.5467658358626067,-0.19691330902278423,0.7362823128700257,-3.3119176626205444,-0.11544061005115513,-0.4831788033246994,1.048533293604851,-0.8236620220355689,-0.0891147622372955,0.1451450258493423
2019-08-24 12:00:00,-3.030150282382965,0.9252569288015365,-6.1872352123260494,-0.5569818846881389,-0.9224185839295387,1.2821430087089538,1.6178187906742096,-0.726277394592762,-0.476777436863631,-0.7320989653468132,-1.1534778028726582,0.9328193545341492,-0.7534483617171646,1.8633650302886964,2.7645209312438963,3.111016058921814,2.4491117119789125,-1.9096628427505493,0.2676722893491388,-0.34857607036828997,1.2137148916721343,1.023273754119873,0.28192546889185904,-2.946608090400696,-0.10111579596996309,0.543686717003584,0.3634928807616234,-0.7431662108749152,-0.217820942401886,0.2702337458729744
2019-08-24 13:00:00,-1.409074068069458,2.7201001167297365,-7.554376554489136,-0.5569818846881389,-0.6801903516054153,0.2159172769635916,-2.0572657108306887,-1.9841069102287292,-0.589500256627798,-0.9562681198120118,-2.0136145025491716,0.9328193545341492,-0.7015503731003263,0.9882268160581589,1.7320680737495422,0.6759807407855989,-0.10292009450495243,-0.7318653345108033,-1.8464809775352478,-0.3182943537831305,1.9682065844535828,2.2434609174728393,0.21461341381072999,-2.946608090400696,-0.08201617891900241,0.030253992602229107,0.49193792613223203,-0.7776643642224371,-0.1626611486077309,-0.1050324256531894
2019-08-25 14:00:00,-1.9494327664375306,5.7115058422088625,-0.7186691462993622,0.09895891062915325,-0.24417951381765307,0.379952069465071,1.2837201058864591,-2.571094083786011,-0.16678979024291038,-1.3597729980945588,-1.7489568531513218,-0.5949778050184251,0.49210168942809107,-1.7247013568878173,-2.3977436423301697,-1.0285440266132355,-0.953597366809845,0.05333299292251468,-0.545463564991951,-0.22744916006922727,-1.552754783630371,-0.6036423176527024,0.33240956254303455,-1.9170998573303222,-0.0008427348569966381,-2.5369096398353577,0.12801023740321396,-0.6741698108613491,-0.36491372436285013,-2.1064519882202153
2019-09-02 10:00:00,-13.837326335906983,-0.2713053658604623,-9.832945823669434,1.5513992547988893,-1.3584294617176056,2.840472602844238,1.951917403936386,1.0346837013959884,0.3686432916671038,0.388747298360613,-0.3595055105164648,0.42355368584394454,0.6996934220194817,-0.9370771188288927,2.420370018482209,0.43247717171907424,-2.2296133160591127,2.21262845993042,0.6742401972413062,-0.489890755712986,1.9682065844535828,1.6333671987056733,0.584830052498728,-1.5185803920030594,-0.09395348578691483,-1.6811884164810185,0.3634928807616234,-0.37518548406660557,-0.5487797111272812,-1.48100848197937
2019-09-02 11:00:00,-7.353020858764649,4.215803027153015,-7.554376554489136,0.8486055750399828,-1.0677556142210958,1.8562646210193634,1.2837201058864591,-0.13929049298167226,0.4250047613866627,-0.014757423102855678,-0.3595055105164648,1.1874522924423219,1.6338560938835145,-1.4621599674224852,-2.053592574596405,0.18897363673895598,-3.0802907705307008,-0.6337155640125275,1.568689727783203,-0.40913952589035035,1.7167094111442567,0.006451192114036509,0.5259319163858891,-1.8174699068069458,-0.10111579596996309,-2.0234769344329835,0.23504781667143107,-0.3636860422790051,-0.5579730555415153,-1.7311859488487245
2019-09-10 12:00:00,-9.514456272125244,13.489161109924316,-2.541524577140808,3.191251307725907,-0.4864077799022197,2.4303861379623415,0.9496215999126434,-3.82892324924469,1.4395097583532332,-1.673609846830368,-2.6090936437249184,-2.377407824993134,3.7616708874702454,-5.225253534317017,-2.3977436423301697,-0.05452986462041733,-2.6549521565437315,-0.8300151079893112,-2.334362488985062,-0.24763699173927306,1.7167094111442567,-0.6036423176527024,0.7446962982416153,-3.079448127746582,-0.11305301487445833,-0.6543230012059211,0.7488281607627869,-0.8351615189574659,-0.1534679964184761,-0.4802985757589341
2019-09-10 13:00:00,-1.409074068069458,15.284003448486327,-1.6300966620445252,2.6290162086486815,-0.29262512363493437,1.200125503540039,0.9496215999126434,-5.84145052433014,0.9604378707706929,-2.6151209473609924,-3.403066322207451,0.42355368584394454,3.450283670425415,-6.187906217575074,-2.3977436423301697,-2.489565324783325,-2.2296133160591127,-0.862731808423996,-0.9520314425230026,-0.22744916006922727,-1.8042520761489869,-0.4002778381109239,0.6437282279133798,-3.112657642364502,-0.10111579596996309,0.20139819607138634,0.9629031628370287,-0.8581602561753243,-0.12588787972927093,0.52041120454669
2019-09-10 14:00:00,5.0752316236495965,19.471971130371095,-0.7186691462993622,1.8325168073177338,-0.19573385864496234,-0.03013476775959132,0.6155229974538088,-6.680003595352173,0.6222695775330067,-3.6911330699920653,-4.7925177127122875,0.42355368584394454,2.8275082349777216,-6.362933731079101,-2.053592574596405,0.18897363673895598,1.1730959117412567,-0.8954482913017273,-0.9791361331939697,-0.1870735360309482,-1.8042520761489869,-2.433923029899597,0.5932441025157459,-3.3119176626205444,-0.07724127806723118,0.20139819607138634,1.2197933703660966,-0.8926584653323516,-0.11669476479291926,0.39532246477901944
2019-09-10 15:00:00,7.777025556564331,17.07884635925293,-2.541524577140808,1.2702816709876061,-0.09884253367781637,-1.014343124628067,1.2837201058864591,-7.015424537658691,0.45318543873727324,-4.139471507072448,-6.380462497472763,0.16892080502584575,1.9452434659004212,-5.837850999832154,0.6996151477098465,0.18897363673895598,3.2997890233993536,-0.9281648904085159,-1.006240475177765,-0.1668857283890247,-1.552754783630371,-0.19691330902278423,0.5091039039194584,-3.278707540035248,-0.0414294859394431,0.3725424561649561,1.6693509936332702,-0.9041578965086956,-0.06153482086956501,0.6454999493900687
2019-09-11 11:00:00,-13.296968173980712,0.6261162973940372,-12.111515712738038,2.9569864749908445,-1.552212083339691,3.168542289733887,2.620114529132844,0.028420148298027924,1.6931359350681305,-0.23892660485580564,-0.7564916217699647,1.9513508319854735,3.6059767484664915,-4.350115942955016,2.076218914985656,1.6499948740005492,-1.8042746543884278,-0.24111639074981212,-0.05758205205202103,-0.4999846950173378,1.7167094111442567,0.8199092328548432,0.8204225391149521,-1.6846300140023232,-0.11066562533378602,0.3725424561649561,0.3634928807616234,0.13078813552856444,-0.7418390057981015,0.1451450258493423
2019-09-11 12:00:00,-5.73194432258606,3.019241189956665,-10.288659286499023,3.050692594051361,-1.309983879327774,1.7742470264434815,1.6178187906742096,-0.8101327776908874,1.214064174890518,-0.5527634780853987,-1.2858068048954012,1.6967179298400878,3.1907939553260802,-4.8751989841461185,-1.709441602230072,1.6499948740005492,-1.3789360642433164,-0.4374159865081311,-0.46414998173713684,-0.449515101313591,1.4652121424674989,1.023273754119873,0.7194541797041893,-2.2159894227981565,-0.0987283334136009,-2.0234769344329835,0.3634928807616234,-0.12219867184758186,-0.5120065391063691,-1.6060970962047576
2019-10-02 10:00:00,-17.079478454589843,-12.835208511352539,-9.832945823669434,0.3332234799861908,-1.5037665486335756,3.5786292791366585,1.6178187906742096,4.808172178268433,0.08683639466762542,2.002765965461731,2.0885760843753816,-0.3403449133038521,-0.026877435855567466,1.5133096873760226,2.076218914985656,0.6759807407855989,2.4491117119789125,0.5440819174051285,0.9181809276342392,-0.5504542157053948,1.7167094111442567,-0.6036423176527024,0.4417918521910907,-2.116359460353851,-0.1178280383348465,-0.8254672139883041,-0.535622575879097,-0.29468967318534844,-0.5303931638598443,-0.7304760307073593
2019-10-02 11:00:00,-5.191585731506348,-8.04895977973938,-6.1872352123260494,0.38007644116878525,-1.0677556142210958,2.348368835449219,0.6155229974538088,3.6341980695724487,-0.05406711734831331,2.002765965461731,2.0224116399884227,0.9328193545341492,0.284510001167655,0.5506577976047993,1.7320680737495422,-0.5415369749069214,2.023773217201233,2.801526880264282,0.18635870418511333,-0.4394212603569031,1.4652121424674989,0.2098157042171806,0.3408235996961594,-2.481668949127197,-0.0987283334136009,-0.9966115027666091,-0.5570302024483681,-0.3866848681122065,-0.3924935780465603,-0.8555647671222687
2019-10-02 12:00:00,0.7523612976074219,-6.254116582870484,-4.820093679428102,0.14581180801615118,-0.6801903516054153,0.5439867973327637,1.951917403936386,2.208657908439636,-0.3922354146838189,1.3750919818878173,2.0224116399884227,0.16892080502584575,0.33640795536339285,0.025574803724884982,1.3879170060157775,0.6759807407855989,-2.6549521565437315,-1.9096628427505493,2.0565711140632628,-0.34857607036828997,1.2137148916721343,-0.8070068597793579,0.20619935151189567,-2.581298959255218,-0.09634085893630984,-0.8254672139883041,-0.535622575879097,-0.5591758953407406,-0.2913674767129123,-0.7304760307073593
2019-10-02 13:00:00,6.696308279037476,-0.8695865005254746,-0.7186691462993622,-0.4164231885224581,-0.5348534334450961,-0.3582041945308448,0.2814244065433741,0.36384141594171526,-0.8431264713406563,0.6129165351390838,1.096110586076975,1.1874522924423219,0.07691830992698667,-0.4995079755783081,-2.3977436423301697,-0.05452986462041733,-0.5282587319612503,1.1329806923866272,-1.8464809775352478,-0.2678248278796672,0.9622175395488739,0.2098157042171806,0.1136451579630375,-2.647718632221222,-0.07485378980636596,-0.8254672139883041,-0.535622575879097,-0.6856692461296915,-0.2637875180691481,-0.7304760307073593
2019-10-02 14:00:00,8.317384338378906,1.224397510290146,1.5599001526832583,-1.1660698831081393,-0.09884253367781637,-1.2603952467441557,1.951917403936386,-0.9778434038162231,-1.1531141310930253,-0.3734282725374215,-0.028683530539274228,-0.08571206480264662,-0.5458567485213279,-0.5870217710733414,-0.6769887149333953,0.9194841980934143,-0.953597366809845,1.9181789755821232,0.6742401972413062,-0.23754310160875317,-1.8042520761489869,-0.4002778381109239,-0.004151006042957314,-2.714138460159302,-0.03904200904071333,-1.3388999938964845,-0.23591748699545861,-0.7201673846691847,-0.2454007901251316,-1.1057422518730164
2019-10-02 15:00:00,12.640254497528078,0.6261162973940372,0.6484724640846252,-1.681451791524887,0.14338573487475514,-1.5064473092556,-2.7254628419876097,-1.4809751391410826,-1.5476437866687776,-1.0907697111368178,-1.4842995785176754,1.1874522924423219,-1.3762235722504557,-0.14945277753286065,-1.0211397111415863,-0.29803343862295156,-0.10292009450495243,-0.535565759241581,1.3247489243745805,-0.14669787734746934,-0.5467658358626067,0.41318022264167664,-0.06304914578795433,-2.6809285283088684,0.013481938466429704,-1.3388999938964845,0.12801023740321396,-0.7431662108749152,-0.2270142011344433,-1.230830955505371
