,SHAP_OX_01,SHAP_TEMP_01,SHAP_HUM_01,SHAP_TEMP_05,SHAP_WS_01,SHAP_TEMP_04,SHAP_TEMP_06,SHAP_WS_02,SHAP_OX_03,SHAP_OX_15,SHAP_OX_16,SHAP_TEMP_03,SHAP_TEMP_11,SHAP_OX_14,SHAP_TEMP_12,SHAP_WD_11,SHAP_SPM_02,SHAP_TEMP_07,SHAP_SPM_01,SHAP_TEMP_19
2019-05-25 17:00:00,22.970525169372557,-1.4862153708934782,1.941584864258766,-2.5699697375297545,-3.8547054529190063,-1.4127959549427034,-2.1016774713993076,-1.518140697479248,-5.938416695594787,-0.5615254075266422,-1.4489896297454836,-1.8749526739120483,-0.23030368387699127,-0.5563342913985252,2.3767397105693817,0.5201086312532425,-0.5197268523275852,-2.221290564537048,-0.28272337913513185,-4.825253176689148
2019-05-26 08:00:00,-20.370572662353517,-16.46734790802002,-0.6353460520505905,3.972635364532471,0.9654844164848327,3.2070220947265624,2.1686427742242818,0.6747025296092033,2.0375859171152113,-0.6231152119114995,4.995314121246338,4.012291097640992,0.43076708614826204,-1.28210526406765,-0.927827100455761,-0.4128418445587158,0.40957700833678246,1.014892253279686,0.3521020166575909,3.637054431438446
2019-05-26 09:00:00,-9.161669826507568,-14.079051113128662,-0.43712063878774654,4.224274158477783,0.9654844164848327,2.979284679889679,2.3313214808702467,0.16303916648030278,1.193067929148674,-0.6130033787339926,3.8713082373142242,2.9656697750091547,0.24188971885014326,-1.1929755985736847,-0.24747517295181748,0.727430933713913,0.40957700833678246,1.2355411738157271,0.47113175988197326,3.637054431438446
2019-05-26 10:00:00,2.79449577331543,-8.868223333358765,-0.04066971782594915,3.8719799518585205,1.6795866250991822,2.198470199108124,2.5346701681613917,0.16303916648030278,-0.21446204148232936,-0.6065686533227563,3.047036373615265,1.6573933839797974,0.0341246087104082,-1.078380084037781,0.2384905844926834,0.727430933713913,0.5838215038180351,1.3826405495405196,0.391778638586402,3.637054431438446
2019-05-26 11:00:00,11.761619567871094,-4.525865697860717,0.1575557325268164,2.6641143918037415,1.6795866250991822,1.2224523305892943,2.2499820709228517,0.4554182857275009,-1.6219919979572293,-0.5982954720035195,2.5225000619888305,1.1776919528841974,-0.04142631851136684,-0.8364563405513762,0.7730528339743614,0.727430933713913,0.4676585286855698,1.5665145218372343,0.391778638586402,2.8114633083343508
2019-05-26 12:00:00,18.486962890625,-0.40062610283493993,1.2477956295013428,1.1542825043201446,1.1440099775791168,0.8645791351795197,1.2739089488983155,0.4554182857275009,-3.1233572959899902,-0.5808295626193285,1.8480961799621582,0.13107100129127502,-0.19252816140651702,-0.7218610562384129,0.9674391478300095,0.727430933713913,0.4676585286855698,1.309090894460678,0.1537190996110439,1.9170732378959656
2019-05-26 13:00:00,22.223265266418455,2.8561419486999515,1.446021181344986,0.6006774604320526,0.07285663485527036,0.08376481421291826,0.053817399218678494,0.2361339345574379,-4.249380707740784,-0.5725564621388912,0.4243545953184367,-0.7411131143569947,-0.3058546297252178,-0.5945328220725059,1.3562116652727128,0.727430933713913,0.11916958955116572,0.4264954159036279,0.07436590692959724,0.5410883322358131
2019-05-26 14:00:00,23.717784690856934,5.461556482315063,1.7433593928813935,-0.6071879923343658,-0.9982966631650925,-0.5669138193130493,-0.39354941556230183,-0.20243467967957254,-5.093899297714233,-0.5633639074396342,-0.25004935413599017,-1.5696880340576174,-0.3814055316150189,-0.5054030023515225,1.6477911949157715,0.727430933713913,0.0030065923929214547,-0.6767487280070782,-0.04466384253464635,-0.5596996825188398
2019-05-26 15:00:00,35.67394943237305,4.810202574729919,1.7433593928813935,-1.6137426614761352,-0.9982966631650925,-1.1850584983825683,-1.3696226477622984,-0.6410033151507377,-5.563076162338257,-0.5569291702006012,-0.9993869807571173,-2.223826229572296,-0.47584427930414674,-0.47993730157613756,1.8421774327754974,-0.9311476171016693,-0.1712378825992346,-1.081271630525589,-0.08434041682630775,-1.866885280609131
2019-05-26 16:00:00,31.937649536132813,1.5534342825412755,1.5451338201761242,-2.5699697375297545,-2.6050266027450566,-1.6730673551559447,-2.18301699757576,-0.6410033151507377,-5.750746321678162,-0.5550906414515339,-1.5239234507083892,-2.74713659286499,-0.3436300814151764,-0.47993730157613756,2.0851602613925935,-0.6201642155647277,-0.22931936979293824,-1.9638670563697815,-0.12401700932532549,-2.8300749719142906
2019-05-27 09:00:00,-18.87605209350586,-7.5655161380767835,-0.04066971782594915,3.5700135707855223,0.7869588315486908,2.361139714717864,1.9246244966983794,-0.20243467967957254,2.506762721017003,-0.6065686533227563,3.5715726375579835,2.5295772194862365,0.4496548920869827,-1.065647229552269,-1.0250202022492885,-0.7238253891468048,0.8742289766669273,0.6471443191170694,0.5108083270490169,4.8066415071487425
2019-05-27 10:00:00,1.2999752819538117,-4.742983198165894,0.1575557325268164,2.9157531619071966,1.8581123232841492,1.8731309711933135,2.0059639126062394,0.08994440129026768,1.193067929148674,-0.5973761342465878,2.5225000619888305,1.1340828731656074,0.39299174100160605,-1.0911131501197815,-0.29607175588607787,0.623769748210907,0.6419030144810677,1.014892253279686,0.47113175988197326,3.774652922153473
2019-05-27 11:00:00,11.01435956954956,-2.5718048095703128,0.25666847042739394,2.1608372926712036,1.322535330057144,0.8320452094078064,1.477257488667965,0.5285130485892297,-0.40213274359703066,-0.5992146534845232,1.773162637650967,-0.1305842561647296,0.24188971885014326,-0.91285340487957,-0.15028198361396788,0.623769748210907,0.5838215038180351,1.0884420409798623,0.47113175988197326,3.086660265922546
2019-05-27 12:00:00,25.959565353393554,1.1191988438367844,0.7522320166230202,0.5503496684134006,0.07285663485527036,-0.11143871601670981,0.867211789637804,0.3092287197709084,-2.935686755180359,-0.5863452295772731,1.923029956221581,-0.6975040465593338,0.1285632772371173,-0.632731294631958,0.2384905844926834,0.727430933713913,0.5838215038180351,0.6103695437312127,0.5504849590361118,2.398668086528778
2019-05-27 13:00:00,43.14655380249023,3.507495617866516,1.2477956295013428,-0.9091544270515441,-2.0694499850273127,-0.5343797951936722,-0.43421916849911213,-0.20243467967957254,-4.155546164512634,-0.5661217111162842,0.8739572286605835,-1.1335960388183595,-0.003650782629847529,-0.5563342913985252,0.5300700172781945,0.5201086312532425,0.6999845027923584,0.05874738842248919,0.47113175988197326,0.9538837194442749
2019-06-04 11:00:00,-16.634271907806397,-12.776344108581544,-1.3291352540254588,3.3183751106262207,-1.533873236179352,2.003266775608062,2.371991372108459,-0.12933990582823757,0.5362205654382706,-0.5808295626193285,0.4243545953184367,2.0934853672981264,-0.3625178374350071,-0.8237235713750124,1.6477911949157715,-0.4128418445587158,-0.6939712777733802,1.7136136770248414,-0.520782843232155,-1.1100936658680438
2019-06-04 12:00:00,-6.172628355026245,-9.302458429336548,-0.5362333327531814,2.36214793920517,-1.1768221795558929,1.5477916657924653,1.8026151902042329,-0.8602876156568527,-0.026791394501924526,-0.579910461883992,0.4243545953184367,1.4393472641706466,-0.4002932943403721,-0.772792321164161,1.7935810089111328,-0.7238253891468048,-0.8682157829403877,1.4194152474403379,-0.40175314992666233,-2.142082458734513
2019-06-04 13:00:00,2.79449577331543,-8.65110445022583,-0.43712063878774654,1.6575598955154418,-5.104384326934814,1.059782788157463,1.0298906616866588,-0.7140980631113053,-0.6836387000977993,-0.5762333536520601,0.34942085072398194,0.9160368084907532,-0.4947320061735809,-0.772792321164161,1.8907739400863648,-0.4128418445587158,-0.6939712777733802,0.9045679785311223,-0.40175314992666233,-2.8300749719142906
2019-06-04 14:00:00,4.289016556739807,-7.7826330184936525,-0.2388951972126961,0.9026439130306244,-3.3191285371780395,0.6693755805492402,0.4605145718902349,-2.322183060646057,-1.997333562374115,-0.5762333536520601,0.049685709178447744,0.21828946322202683,-0.5325075212866068,-0.7345937680453062,2.1337567269802094,-0.5165030121803283,-0.6939712777733802,0.2058466136455536,-0.4811063468456268,-3.449268025159836
2019-06-06 13:00:00,-0.19454545304179188,0.9020810574293137,0.8513448879122734,0.39936657249927526,-1.533873236179352,-0.11143871601670981,0.3385054817423224,-0.5679085083305836,-1.9034980535507202,-0.5716371938586235,-0.8495195012539625,-0.9591591894626618,-0.1736404400318861,-0.6836626045405865,1.1618253946304322,0.727430933713913,-0.2874008368700743,0.316171020269394,-0.20337020084261886,-2.210881537199021
2019-06-06 14:00:00,-0.9418056428432464,2.639023733139038,1.0495702877640727,-0.9091544270515441,-1.1768221795558929,-0.7295833826065063,-0.5562282883562147,-0.8602876156568527,-2.8418513536453243,-0.5697986282873898,-0.3249830543994904,-1.7441251277923584,-0.2491914216428995,-0.6454640716314316,1.307615175843239,0.623769748210907,-0.4035638600587845,-0.4193252004683018,-0.24304677471518515,-2.8300749719142906
2019-06-13 13:00:00,-5.425367403030398,-11.03940153121948,0.35578114045783876,2.2614926218986513,-0.4627199836075306,1.7429951608181,1.6806059680879115,0.6747025296092033,-0.7774740546941757,-0.5716371938586235,-0.10018189698457713,1.919048446416855,-0.8347112074494362,-0.6836626045405865,3.105688297748566,-0.20551951304078103,-0.9262973427772522,1.5297396779060366,-0.4811063468456268,-5.650844538211823
2019-06-19 12:00:00,-9.161669826507568,-9.953812694549562,-0.6353460520505905,2.110509383678436,-0.1056688994169235,1.1899185895919802,1.2739089488983155,0.38232346400618555,-0.40213274359703066,-0.5688794111367315,-0.39991684556007384,1.0032552272081374,-0.07920179648790508,-0.632731294631958,1.1618253946304322,-0.8274864852428436,-0.43260458707809457,0.9045679785311223,-0.24304677471518515,-1.6604876577854157
2019-06-19 13:00:00,-3.930846905708313,-5.8285727500915545,-0.43712063878774654,1.1039547622203827,1.8581123232841492,0.7344434350728989,0.8265420258045196,-0.27552941087633365,-1.0120623767375947,-0.5661217111162842,-0.5497844304889441,0.47994469832628966,-0.15475273076444862,-0.6072655558586121,1.0646323159337043,-0.9311476171016693,-0.4616453729569912,0.4264954159036279,-0.08434041682630775,-2.417279505729675
2019-06-19 14:00:00,2.0472355008125307,-6.0456901550292965,-0.13978245873004197,0.39936657249927526,-0.1056688994169235,0.3440362870693207,0.013147781044244748,0.5285130485892297,-1.6219919979572293,-0.5642831402365118,-0.7745857607573271,0.3491170331835747,-0.2491914216428995,-0.530868636071682,1.2590185284614563,-0.8274864852428436,-0.22931936979293824,0.021972495317459106,-0.12401700932532549,-3.174071174860001
2019-06-19 15:00:00,8.772578811645507,-4.742983198165894,-0.04066971782594915,-0.20456627905368804,0.9654844164848327,0.24643448498100043,-0.5562282883562147,-0.27552941087633365,-2.278839313983917,-0.5587676296709105,-0.9244532059878109,-0.4794579207897186,-0.3058546297252178,-0.5436013706028462,1.5020015001296998,0.623769748210907,-0.2874008368700743,-0.7135235860943794,-0.08434041682630775,-3.6556658804416657
2019-06-25 15:00:00,1.2999752819538117,-8.65110445022583,-1.1309097796678544,1.3052656292915343,-1.7123987555503848,0.7344434350728989,0.4198448922485113,-0.3486242283135652,-1.997333562374115,-0.5550906414515339,-1.8985925316810608,0.3491170331835747,-0.6647216439247131,-0.44173880591988557,2.814108967781068,-0.8274864852428436,-0.4035638600587845,0.46327024335041644,-0.24304677471518515,-5.375646996498108
2019-06-27 11:00:00,-5.425367403030398,-6.0456901550292965,-1.1309097796678544,1.5569045484066009,1.1440099775791168,0.7344434350728989,1.1112301960587503,0.16303916648030278,1.474573954939842,-0.5550906414515339,-0.8495195012539625,0.47994469832628966,0.24188971885014326,-0.45447164177894595,0.18989402949810028,-0.7238253891468048,0.4676585286855698,0.46327024335041644,0.47113175988197326,1.1602815330028533
2019-07-02 14:00:00,-11.403449153900148,-7.348398017883301,-2.716713106632232,0.5000220239162445,-0.28419445939362054,0.37657019719481466,0.4605145718902349,0.3092287197709084,0.6300559788942337,-0.547736657911446,-1.8236587285995483,0.17468023151159287,0.10967556349933147,-0.3908075664192438,0.6272631181403995,-0.4128418445587158,-1.0424602419137954,0.021972495317459106,-0.36207650899887084,-3.174071174860001
2019-07-25 13:00:00,-6.172628355026245,1.9876705288887024,-1.6264733701944352,0.147727910336107,-0.4627199836075306,0.0512309031561017,-0.5562282883562147,0.2361339345574379,1.193067929148674,-0.5504943652631482,-1.8985925316810608,-1.046377682685852,0.7140830725431442,-0.37807466462254524,-1.170809954404831,-0.7238253891468048,0.35149558931589125,-0.9709472298622132,0.2330722692597192,0.2658912744373083
2019-07-25 14:00:00,-0.19454545304179188,4.593084549903869,-0.8335715547204018,-0.6575158253312111,0.9654844164848327,-0.7946513056755065,-0.7595769315958024,-0.42171898316591977,-0.6836387000977993,-0.547736657911446,-2.0484600424766537,-1.4388605475425722,0.7329708933830261,-0.33987623900175096,-0.9764237031340599,-0.7238253891468048,0.23533258140087127,-1.2283707618713378,0.1537190996110439,-0.28450270444154746
2019-07-29 14:00:00,-12.150710582733158,9.80391387939453,-0.43712063878774654,-3.0732467412948603,-0.4627199836075306,-1.7056012213230134,-2.8744022190570835,-0.12933990582823757,-0.8713094174861908,-0.5403826554771514,-2.7977976202964787,-3.0524013519287108,0.9029605984687805,-0.25074643119587553,-1.7053723096847535,0.727430933713913,0.06108809467405078,-2.000641977787018,-0.04466384253464635,0.3346905317157507
2019-07-30 11:00:00,-11.403449153900148,1.3363166391849517,-2.0229242503643037,-0.5065326482057572,0.251382178068161,-0.3391763687133788,-0.7595769315958024,-0.05624513961374759,1.66224447786808,-0.5615254075266422,-0.7745857607573271,-1.4824698448181148,1.1107256814837456,-0.44173880591988557,-2.191337734460831,0.727430933713913,0.1772510740906,-1.154821366071701,0.1933956759050488,3.2242587924003603
2019-07-30 12:00:00,1.2999752819538117,4.810202574729919,-1.5273606181144712,-1.26144859790802,-1.1768221795558929,-1.1199904799461367,-1.2882831513881687,-0.12933990582823757,0.254714572429657,-0.552332902647322,-1.149254634976387,-1.8313432335853577,1.1296134784817695,-0.37807466462254524,-1.9969518303871154,0.623769748210907,0.1772510740906,-1.4122448861598969,0.5901615753769874,2.742664194107056
2019-07-30 13:00:00,12.508880615234375,7.632734966278076,-1.2300224989652635,-2.469314169883728,-1.7123987555503848,-1.3802620828151706,-1.8983289659023286,-0.7140980631113053,-1.3404860556125642,-0.547736657911446,-1.8985925316810608,-1.9185617566108704,1.0162870422005654,-0.3526090487837791,-2.045548313856125,0.727430933713913,0.7580660581588745,-1.890317475795746,0.5901615753769874,1.50427770614624
2019-07-31 12:00:00,-0.9418056428432464,7.198498630523682,-1.2300224989652635,-2.117019975185394,1.1440099775791168,-1.4127959549427034,-1.410292199254036,0.08994440129026768,-0.026791394501924526,-0.5394633709220216,-2.7977976202964787,-2.441872406005859,1.1485011771321294,-0.27621210888028147,-2.045548313856125,-0.8274864852428436,0.4676585286855698,-1.5593441784381867,0.47113175988197326,2.6050657868385314
2019-07-31 13:00:00,-0.19454545304179188,8.935442256927491,-1.0317970156669616,-2.922263669967651,-0.1056688994169235,-1.8357371389865875,-2.589714044332504,0.2361339345574379,-1.6219919979572293,-0.5403826554771514,-2.947665178775787,-2.57269971370697,1.1107256814837456,-0.26347927302122126,-2.0941448628902437,0.623769748210907,0.5838215038180351,-2.000641977787018,0.391778638586402,1.3666792154312135
2019-07-31 14:00:00,7.278057956695557,8.28408842086792,-1.8246988385915757,-3.5765240669250495,-1.7123987555503848,-1.933338862657547,-3.240429699420929,-0.27552941087633365,-2.65418062210083,-0.5394633709220216,-2.8727310419082643,-3.096010398864746,1.1107256814837456,-0.25074643119587553,-1.9969518303871154,0.727430933713913,0.4676585286855698,-3.067111229896546,0.6695147514343261,0.6786868184804916
2019-08-02 09:00:00,-35.31577835083008,1.1191988438367844,-1.9238114535808557,-0.05358306057751176,1.8581123232841492,0.2789683945477009,-1.1662740528583526,0.16303916648030278,4.1019631147384645,-0.6065686533227563,2.297698938846588,-0.26141186729073523,1.6962455540895462,-1.0274489969015117,-3.7464282155036925,0.00180280990352914,0.7580660581588745,-1.7432181656360626,0.9472508728504181,6.7330201148986815
2019-08-02 10:00:00,-20.370572662353517,3.0732593178749084,-1.9238114535808557,-0.3052217163145542,1.322535330057144,-0.20904052667319775,-0.9222557067871093,0.5285130485892297,3.445115739107132,-0.594618310034275,2.5225000619888305,-1.046377682685852,1.545143689215183,-0.6963954381644726,-3.5034451484680185,-0.20551951304078103,1.2807995080947878,-1.77999307513237,1.5423996716737745,6.32022488117218
2019-08-02 11:00:00,5.036276626586914,5.461556482315063,-1.6264733701944352,-1.060137575864792,1.1440099775791168,-0.7946513056755065,-1.1256044268608094,0.3092287197709084,1.66224447786808,-0.5707179255783558,1.548361211270094,-1.8749526739120483,1.3562661454081535,-0.6709296733140946,-3.1146727442741398,-0.3091806873679161,2.1520219504833222,-1.5593441784381867,1.3043401181697847,4.462645161151886
2019-08-02 14:00:00,-0.9418056428432464,14.146271324157714,0.25666847042739394,-3.375213050842285,1.6795866250991822,-2.0634745121002194,-3.240429699420929,0.601607783138752,-4.3432167053222654,-0.5661217111162842,-1.2241881996393205,-3.4012750148773194,1.2429398491978645,-0.47993730157613756,-2.2885310590267176,-0.8274864852428436,1.1646365225315098,-2.956786870956421,0.2330722692597192,3.2242587924003603
2019-08-02 15:00:00,-3.930846905708313,11.540856742858889,0.05844299813034012,-3.928818678855896,0.07285663485527036,-2.551483678817749,-3.6064569115638734,0.4554182857275009,-3.592534065246582,-0.5550906414515339,-0.7745857607573271,-3.924585723876953,1.1296134784817695,-0.25074643119587553,-2.337127757072449,-0.4128418445587158,0.23533258140087127,-3.655508279800415,-0.08434041682630775,2.467467248439789
2019-08-02 16:00:00,5.036276626586914,11.323738479614258,-0.2388951972126961,-4.683734464645386,-1.533873236179352,-2.9418907880783087,-4.053823924064636,-0.20243467967957254,-2.65418062210083,-0.5385440939106048,-1.6737910509109497,-4.49150505065918,1.2240523397922516,-0.25074643119587553,-2.045548313856125,-0.7238253891468048,-0.22931936979293824,-3.9864814043045045,0.03468933323165399,2.123470973968506
2019-08-03 11:00:00,-10.656189441680908,3.7246129751205443,-1.6264733701944352,-0.25489392578601844,0.4299077600240707,-0.7295833826065063,-0.8815860986709595,0.08994440129026768,2.600597996264696,-0.574394883774221,0.12461939826607707,-1.7441251277923584,1.1296134784817695,-0.6836626045405865,-2.239934569597245,-0.5165030121803283,0.5257400274276733,-1.3019204437732694,0.31242542192339895,4.8066415071487425
2019-08-03 12:00:00,-3.1835867643356326,6.764263391494751,-1.0317970156669616,-1.8653814196586609,0.07285663485527036,-1.3151941180229183,-1.0849345654249192,-0.05624513961374759,0.44238526551052926,-0.5697986282873898,-0.10018189698457713,-2.223826229572296,1.1107256814837456,-0.30167778134346007,-2.045548313856125,-0.6201642155647277,0.35149558931589125,-1.522569423913956,0.11404251195490359,4.118649208545685
2019-08-03 13:00:00,2.0472355008125307,9.80391387939453,-0.43712063878774654,-2.771280491352081,-0.1056688994169235,-1.6730673551559447,-2.386365419626236,-0.20243467967957254,-1.4343214333057404,-0.5422211037715897,-0.4748507037758828,-2.3982632160186763,1.0162870422005654,-0.25074643119587553,-1.9969518303871154,-0.5165030121803283,0.06108809467405078,-1.706443303823471,-0.004987267032265677,3.155459427833557
2019-08-03 14:00:00,5.036276626586914,11.540856742858889,0.1575557325268164,-3.3248854875564566,-0.4627199836075306,-1.8032030403614043,-3.1184200644493107,-0.27552941087633365,-2.3726746797561646,-0.5385440939106048,-2.7228636980056766,-3.0087919473648075,1.0162870422005654,-0.25074643119587553,-1.7539690285921097,-0.7238253891468048,-0.11315638050436969,-2.883237481117248,-0.04466384253464635,2.329868674278259
2019-08-07 11:00:00,-14.392490959167478,5.895791959762573,-1.4282478213310246,-0.45620479211211207,1.322535330057144,-0.8922531038522721,-0.800246512889862,0.601607783138752,2.975939282774925,-0.5413019252941013,-2.348195016384125,-1.9621710777282715,1.1296134784817695,-0.25074643119587553,-2.337127757072449,-0.5165030121803283,-0.6939712777733802,-1.449019968509674,-0.24304677471518515,4.393846607208252
2019-08-07 12:00:00,-2.4363262891769417,7.849853086471557,-0.7344588607549667,-2.117019975185394,2.215162980556488,-1.4778638303279874,-1.2476134032011033,0.3092287197709084,1.193067929148674,-0.5385440939106048,-2.7977976202964787,-2.354653835296631,1.1107256814837456,-0.25074643119587553,-2.045548313856125,0.727430933713913,-0.4616453729569912,-1.449019968509674,-0.08434041682630775,4.187448334693909
2019-08-07 13:00:00,2.79449577331543,12.626446628570559,-0.13978245873004197,-3.0229190826416024,0.4299077600240707,-1.7706692695617676,-2.589714044332504,0.6747025296092033,-0.9651446610689163,-0.5385440939106048,-3.0225990056991585,-2.83435537815094,1.1296134784817695,-0.25074643119587553,-1.9969518303871154,-0.6201642155647277,-0.22931936979293824,-1.8535426378250122,-0.24304677471518515,2.880262517929077
