,SHAP_OX_01,SHAP_HUM_01,SHAP_TEMP_01,SHAP_SPM_01,SHAP_PM25_04,SHAP_PM25_05,SHAP_HUM_21,SHAP_PM25_21,SHAP_OX_06,SHAP_TEMP_11
2020-02-13 09:00:00,0.9778156638145447,-0.7906391888856887,-3.7535157203674325,0.05436909543350339,0.025679683871567233,-0.29900780618190764,-1.1052625447511675,0.1666312754154205,-0.2693380557000637,3.565810489654541
2019-07-13 02:00:00,-7.2106725692749025,-0.2620937571744435,-1.5619674742221834,0.021811284916475396,-0.09983255006372929,-0.35568846613168714,-0.02141170605536899,-0.16529629526194184,-0.8874422252178192,0.01754474565386771
2019-09-14 06:00:00,-4.233041381835937,-0.28667726553976536,-2.3446635484695437,0.0357646431773901,-0.15561560913920403,-0.4029220972210169,-0.02141170605536899,-0.16529629526194184,-0.7448029041290283,0.6194828803782002
2019-12-05 03:00:00,-1.255408418178558,-0.8520979195833206,-4.379671645164489,-0.0014442760497331755,-0.1974530726671219,-0.4218158034607768,-0.9332228541374207,-0.26902384490240366,-0.6497100055217743,3.4074053287506105
2019-04-20 21:00:00,15.121570301055907,-0.4710537225008011,-3.1664929151535035,0.10088020134717227,0.08146286010742185,-0.1006257215514779,-0.38269547373056406,-0.3727509652264415,0.9668705880641937,1.8233584880828857
2019-11-13 02:00:00,0.9778156638145447,-0.8520979195833206,-3.3426007509231566,0.0357646431773901,-0.1974530726671219,-0.4501561064273118,-0.46871533095836637,-0.2067873191088438,-0.41197753846645363,1.886720025539398
2019-10-24 13:00:00,-4.233041381835937,-0.2620937571744435,-2.559905791282654,0.012509104888886199,0.5815157681703568,0.11437080949544909,-0.2278595003648661,0.792896157875657,-0.6021634012460708,1.2847825467586518
2019-05-21 13:00:00,11.429915237426759,-0.2620937571744435,-2.0511524558067324,-0.0014442760497331755,-0.07194090269622393,-0.32734810858964913,-0.41710332185029986,0.12514041122049094,0.3225671898573637,0.6828444473445415
2019-11-17 13:00:00,0.23340777289122344,-0.8029310077428817,-2.5990396618843086,0.012509104888886199,-0.07194090269622393,-0.35568846613168714,-0.7267750710248947,-0.08231445010751483,-0.1742450350895524,3.344043755531311
2020-01-10 14:00:00,0.23340777289122344,-0.9258487120270729,-3.8904882669448853,0.021811284916475396,-0.1835073299705982,-0.3745819263160229,-0.6063473135232925,-0.2067873191088438,-0.6972563415765762,4.864728951454163
2020-02-04 13:00:00,0.9778156638145447,-0.9504319995641708,-3.9491897583007813,0.012509104888886199,-0.1277241453528404,-0.4123689327389002,-0.6579590201377868,0.31184966117143637,-0.41197753846645363,4.833049392700195
2019-04-14 11:00:00,6.9330832958221436,-0.7291806548833847,-3.4013031721115112,0.05436909543350339,0.011733857542276344,-0.2895609848201275,-1.1568745702505112,0.29110416993498806,0.30121969655156133,3.7242143392562865
