,SHAP_OX_01,SHAP_TEMP_01,SHAP_HUM_01,SHAP_OX_02,SHAP_TEMP_03,SHAP_OX_05,SHAP_TEMP_20,SHAP_OX_06,SHAP_OX_19,SHAP_OX_04
2019-05-26 14:00:00,26.397716903686522,21.825405311584472,0.24046206162311146,-13.285721111297608,-18.482205390930176,-10.385000801086425,-5.828235530853272,-6.981290435791015,4.948361587524414,-9.26339282989502
2019-05-26 15:00:00,32.413550758361815,16.850843811035155,0.07330042123794552,-12.283534955978393,-20.49609823226929,-12.750430297851565,-5.873713874816895,-9.203412294387817,4.113641977310181,-9.547675943374633
2019-05-26 16:00:00,24.678906059265138,13.534467506408692,0.07330042123794552,-14.037361526489258,-24.07635250091553,-13.223517513275146,-5.896452856063844,-11.055181884765624,4.322322130203247,-9.358153343200684
2019-05-27 08:00:00,-20.01016902923584,-8.57469916343689,-4.607222986221314,5.254729020595551,7.027102947235107,0.969059681892395,-5.54886839389801,-1.5494357466697692,8.287242317199707,-0.7348917752504349
2019-05-27 09:00:00,-10.556709432601929,-4.152866315841675,-3.102768433094025,1.2459829300642016,3.6706144332885744,1.44214568734169,-5.4968930959701545,-0.3149232022464275,9.748002433776856,-0.8296528279781341
2019-05-27 10:00:00,3.1937745690345767,5.243531274795532,-2.4341225981712338,-1.5100300163030624,0.5378924384713173,1.2844504058361055,-5.5553652286529545,0.05543044805526733,7.869882416725159,-2.345830702781677
2019-05-27 11:00:00,22.100689125061038,8.836271142959594,-1.5983150899410248,-5.518776011466981,-3.0423604965209963,-1.238674411177635,-5.594346117973328,-0.06802088320255281,6.200441980361939,-3.8620080947875985
2019-05-27 12:00:00,33.27296066284178,17.956304264068603,-0.09386104866862297,-11.03080081939697,-10.650400829315187,-3.7617989063262938,-5.669061231613159,-2.0432407438755034,5.574402236938477,-4.904380869865418
2019-05-27 13:00:00,45.30463180541993,20.99631519317627,-0.7625072225928307,-14.287908267974853,-13.559356880187988,-5.496447610855102,-5.747023963928223,-4.018460655212403,4.113641977310181,-6.420558595657349
2019-05-27 14:00:00,53.039276885986325,18.509031772613522,-1.2639917847700421,-17.795561504364013,-20.943630981445313,-8.019571924209595,-5.798999547958374,-5.3764245986938475,2.0268414914608,-8.50530276298523
2019-05-27 15:00:00,20.38187942504883,15.745384120941162,-1.0968301713466642,-20.050481033325198,-23.405054855346673,-11.488868427276612,-5.834732389450073,-7.351644372940063,0.14872133731842038,-9.737198400497437
2019-05-27 16:00:00,18.66306915283203,13.258104610443116,-1.4311536006629466,-10.529708814620971,-21.391161727905274,-13.538907146453857,-5.873713874816895,-10.067570877075195,-0.8946786180138588,-11.063853549957276
2019-06-01 11:00:00,-13.13492693901062,-11.891075515747072,-5.27586863040924,2.999809643626213,7.922166204452514,-0.13480730280280118,-5.945180034637452,-0.3149232022464275,-2.1467588766478003,-1.587741756439209
2019-06-01 12:00:00,-3.681467992067337,-8.021970653533936,-4.9415452718734745,-0.758390050381422,6.132039594650269,0.022887954860925673,-5.958173513412476,-1.1790819609537722,-2.5641188800334938,-2.345830702781677
2019-06-02 13:00:00,-1.962657135725021,-11.614710998535157,-6.1116764545440665,-2.762763059139252,4.7894436597824095,-3.1310178279876713,-5.880210542678833,-3.277753007411957,-0.6859988823533059,-4.051530528068542
2019-06-04 11:00:00,-7.119086980819702,-3.876502048969269,-4.9415452718734745,-0.006750112771987937,2.5517853081226347,1.5998409628868104,-5.786005926132203,1.0430401782039553,0.8443220272660256,-2.724875283241273
2019-06-06 13:00:00,6.6313958168029785,9.941729164123535,-0.42818419486284254,-6.019869494438171,-10.202868366241455,-3.1310178279876713,-5.883459377288818,-2.0432407438755034,-2.5641188800334938,-5.188664150238037
2019-06-06 14:00:00,6.6313958168029785,9.941729164123535,0.7419466406106949,-6.520962285995483,-11.992994403839111,-5.9695333480834964,-5.9126951694488525,-3.524655449390411,-3.3988393425941466,-6.136275386810303
2019-06-06 15:00:00,5.771990489959717,15.192656803131104,0.07330042123794552,-6.520962285995483,-14.454420471191407,-7.546485853195191,-5.932186460494995,-5.7467782497406015,-4.2335594415664675,-6.610081052780151
2019-06-06 16:00:00,18.66306915283203,11.047189807891845,-0.7625072225928307,-6.2704160690307615,-14.454420471191407,-8.334962368011475,-5.954925727844239,-6.981290435791015,-4.442238926887513,-6.7996034145355235
2019-06-06 17:00:00,28.975929069519044,4.967166233062744,-3.102768433094025,-10.028614950180053,-18.70597038269043,-8.65035367012024,-5.971167659759521,-7.598546886444092,-4.8595992803573616,-6.7996034145355235
2019-06-19 11:00:00,-6.259683752059937,-8.021970653533936,-6.445999574661255,-1.2594832465052606,4.118146467208862,-1.869455599784851,-5.7762599945068365,-1.7963384807109832,-0.8946786180138588,-3.103919553756715
2019-06-19 12:00:00,1.4749640636146069,0.545332048740238,-4.272899508476256,-2.762763059139252,2.5517853081226347,-2.500236749649048,-5.82173867225647,-2.5370455026626586,-1.3120387434959409,-3.7672475576400757
2019-06-20 12:00:00,-13.994331550598144,-8.021970653533936,-6.445999574661255,1.9976227924227714,7.027102947235107,-2.342541527748108,-5.78275694847107,-2.907399260997772,-0.8946786180138588,-2.9143973112106325
2019-06-20 13:00:00,0.6155581496655941,-5.258325028419495,-5.610191893577576,-0.507843691110611,3.4468488454818726,-2.1848459959030153,-5.824987077713013,-2.907399260997772,-1.9380788266658784,-3.103919553756715
2019-06-20 14:00:00,5.771990489959717,-4.152866315841675,-5.27586863040924,-4.76713604927063,0.09036103188991548,-2.500236749649048,-5.8574711799621575,-2.783948063850403,-2.355439035594464,-3.5777251958847054
2019-06-20 15:00:00,10.928422355651858,0.8216966547071933,-4.607222986221314,-6.2704160690307615,-2.147297513484955,-3.2887130975723267,-5.854222583770751,-3.0308508038520814,-3.3988393425941466,-4.525336146354675
2019-06-25 12:00:00,-3.681467992067337,-3.0474076509475707,-5.27586863040924,-1.2594832465052606,2.3280194878578184,2.072926712036133,-5.980912780761721,1.1664916209876537,-6.3203592777252195,-1.2086971282958985
2019-06-25 13:00:00,1.4749640636146069,-2.7710429191589356,-4.607222986221314,-3.5144028186798097,-0.3571707371622324,0.6536690700799227,-5.997155714035035,0.549235261278227,-7.36375937461853,-2.8196360945701597
2019-07-31 09:00:00,-20.01016902923584,12.42901086807251,-6.780323696136475,4.503088939189911,-7.9652102947235095,2.8614032864570618,-5.470903885364532,1.413394117355347,1.6094813600182534,-0.3558471456170082
2019-07-31 10:00:00,-8.837900161743164,17.956304264068603,-5.777353811264038,1.2459829300642016,-13.559356880187988,2.072926712036133,-5.474154353141785,1.1664916209876537,-0.47731858789920806,-0.8296528279781341
2019-07-31 13:00:00,19.52247428894043,24.312687683105466,-4.774384093284606,-7.773695611953736,-20.943630981445313,-3.7617989063262938,-5.60409197807312,-2.4135942935943597,-4.8595992803573616,-5.093902802467347
2019-07-31 14:00:00,5.771990489959717,10.770822334289551,-7.448968935012817,-10.279161930084229,-27.880370140075684,-5.811837530136108,-5.659315538406372,-4.018460655212403,-6.737719297409058,-5.946753072738647
2019-08-01 09:00:00,-22.588384628295895,9.665364837646484,-7.950453662872315,6.256915199756622,-7.517678165435791,1.757536268234253,-5.6268310546875,0.05543044805526733,3.0702417790889744,-0.2610859811306
2019-08-01 10:00:00,-8.837900161743164,13.258104610443116,-6.94748363494873,1.9976227924227714,-11.097931957244873,2.230621826648712,-5.490395438671112,0.3023328989744186,5.157042384147645,-0.7348917752504349
2019-08-01 11:00:00,4.912584853172302,16.29811601638794,-6.278837776184082,-2.0111231565475465,-14.230653667449952,1.44214568734169,-5.490395438671112,0.6726866893470288,4.113641977310181,-1.9667861700057983
2019-08-01 12:00:00,15.225448322296145,17.67993907928467,-5.27586863040924,-6.019869494438171,-17.13961229324341,-0.6078931212425231,-5.513135480880737,0.05543044805526733,0.35740133970975874,-3.5777251958847054
2019-08-01 13:00:00,22.100689125061038,19.614488983154295,-4.440061044692993,-9.02642822265625,-19.60103569030762,-3.2887130975723267,-5.574855017662048,-1.5494357466697692,-3.6075189113616957,-5.093902802467347
2019-08-01 14:00:00,41.00760955810547,21.825405311584472,-4.9415452718734745,-11.03080081939697,-20.719863510131834,-5.811837530136108,-5.620333957672119,-3.648107099533081,-4.8595992803573616,-6.610081052780151
2019-08-02 08:00:00,-43.21411285400389,4.13807213306427,-9.454906606674195,10.265661406517031,-3.266127038002014,1.44214568734169,-5.52287895679474,-0.5618257336318493,11.834802007675169,0.307480600476265
2019-08-02 09:00:00,-36.33887214660645,9.665364837646484,-8.28477578163147,8.010741567611694,-5.9513174533844,3.1767939567565917,-5.4968930959701545,0.05543044805526733,18.30388355255127,0.11795846223831177
2019-08-02 10:00:00,-9.697305822372435,11.599916172027589,-6.780323696136475,6.006368398666382,-9.755336332321168,2.8614032864570618,-5.4968930959701545,1.413394117355347,17.260483074188233,-0.45060826316475866
2019-08-02 11:00:00,13.506637954711914,17.127207946777343,-6.780323696136475,-1.7605766713619233,-14.230653667449952,1.9152317643165588,-5.584599804878236,1.1664916209876537,7.452522110939026,-1.303458297252655
2019-08-02 12:00:00,29.83533763885498,19.061761474609376,-5.27586863040924,-8.525336456298827,-15.797014808654785,0.49597373562864966,-5.805496406555177,0.4257840260863304,1.818161629140377,-2.061547243595123
2019-08-02 13:00:00,33.27296066284178,26.523607444763183,-3.938576889038086,-13.285721111297608,-20.272330188751223,-0.7655884984880685,-5.717787456512452,-0.6852770119905471,-4.442238926887513,-4.999142098426819
2019-08-02 14:00:00,42.72641792297363,24.03632411956787,-4.105737924575806,-14.287908267974853,-21.838692283630373,-5.65414252281189,-5.727532625198364,-1.672886934876442,-4.650919222831726,-7.557691812515259
2019-08-03 09:00:00,-37.1982723236084,5.519895839691163,-8.117614650726319,8.762381887435913,-6.398849344253541,3.1767939567565917,-5.470903885364532,1.1664916209876537,16.843123149871825,0.2127194494009018
2019-08-03 10:00:00,-18.291357421875,11.876280784606932,-6.278837776184082,6.256915199756622,-8.188975286483764,3.019098401069641,-5.503389549255371,1.413394117355347,9.956681966781616,-0.1663248836994171
2019-08-03 11:00:00,-0.24384638629853725,15.745384120941162,-5.27586863040924,0.7448897659778595,-10.874165534973146,2.3883173584938047,-5.509885931015015,1.289942780137062,7.661201786994934,-1.0191749894991518
2019-08-03 12:00:00,10.928422355651858,17.403574562072755,-4.105737924575806,-4.516589021682739,-16.020780563354492,0.969059681892395,-5.552116823196412,0.7961378879845145,1.1921214550733565,-1.9667861700057983
2019-08-04 12:00:00,-11.41611557006836,16.021748638153078,-3.771415090560913,0.7448897659778595,-16.46831226348877,0.969059681892395,-5.568358945846557,0.3023328989744186,-2.5641188800334938,-2.5353529930114744
2019-08-04 13:00:00,-1.103251928091049,17.956304264068603,-4.105737924575806,-1.2594832465052606,-20.719863510131834,-1.554064881801605,-5.6268310546875,-0.3149232022464275,-4.8595992803573616,-3.388202929496765
2019-08-08 08:00:00,-44.93292140960693,4.414436149597168,-7.616130733489989,11.267847967147826,-5.056253671646119,3.1767939567565917,-5.48065060377121,1.413394117355347,3.2789217472076415,0.307480600476265
2019-08-08 09:00:00,-29.463629722595222,9.38900022506714,-6.780323696136475,8.511834979057312,-6.622614479064941,3.1767939567565917,-5.441668915748596,1.413394117355347,0.14872133731842038,0.2127194494009018
2019-08-09 09:00:00,-33.760658264160156,10.218091678619384,-7.281806325912475,8.762381887435913,-8.188975286483764,2.7037077665328986,-5.529376769065856,1.1664916209876537,-2.355439035594464,0.023197317123413087
2019-08-09 10:00:00,-11.41611557006836,12.152647209167482,-5.777353811264038,5.254729020595551,-10.874165534973146,2.7037077665328986,-5.565110278129579,1.0430401782039553,-4.024879121780396,-0.3558471456170082
2019-08-09 11:00:00,2.3343693375587464,15.192656803131104,-4.9415452718734745,-1.2594832465052606,-14.67818603515625,2.072926712036133,-5.581353282928466,1.0430401782039553,-5.276959085464478,-1.0191749894991518
2019-08-09 12:00:00,11.7878267288208,18.23266611099243,-4.105737924575806,-5.268229389190674,-16.24454793930054,0.969059681892395,-5.591097474098205,0.549235261278227,-5.276959085464478,-2.345830702781677
2019-08-10 10:00:00,-16.57254810333252,11.599916172027589,-5.9445148229599,4.503088939189911,-11.769229507446289,3.019098401069641,-5.454663395881653,1.413394117355347,-0.6859988823533059,-0.2610859811306
2019-08-24 11:00:00,-16.57254810333252,3.308979105949402,-6.445999574661255,4.001995408535004,-3.0423604965209963,2.546012985706329,-5.805496406555177,1.1664916209876537,-10.076598882675171,-0.5453694239724427
2019-08-24 12:00:00,-6.259683752059937,6.34898920059204,-5.27586863040924,0.24379633441567422,-9.084038829803466,1.757536268234253,-5.795750999450684,0.9195889851078392,-9.867918872833252,-1.4929806381464004
2019-08-24 13:00:00,3.1937745690345767,9.665364837646484,-4.9415452718734745,-2.762763059139252,-9.084038829803466,0.18058320358395585,-5.818490076065063,0.3023328989744186,-8.615838479995727,-2.8196360945701597
2019-08-25 13:00:00,-4.54087280035019,6.901718664169313,-3.604253721237183,-3.2638566136360168,-4.832487535476685,-4.707970809936524,-5.714539289474488,-3.8950091123580934,0.14872133731842038,-4.999142098426819
2019-08-25 14:00:00,-2.8220625266432764,12.981741905212402,-3.102768433094025,-3.2638566136360168,-6.398849344253541,-5.65414252281189,-5.734029579162597,-4.75916850566864,-1.5207190275192262,-5.188664150238037
2019-08-27 12:00:00,-12.275520801544191,-1.941949038952589,-7.448968935012817,1.4965292826294894,-1.252234388887882,0.3382786363363267,-5.8022479057312015,0.05543044805526733,-2.355439035594464,-2.156308507919311
2019-08-27 13:00:00,-2.8220625266432764,-0.00739668607711792,-6.94748363494873,-1.008936751820147,-1.6997663736343385,-0.9232838734984398,-5.805496406555177,-0.808728164434433,-2.98147913813591,-3.198680686950683
2019-08-29 10:00:00,-33.760658264160156,1.9271552801132206,-8.619100046157836,7.50964834690094,0.5378924384713173,3.334489178657532,-5.873713874816895,1.5368452966213229,-6.4246984958648685,0.11795846223831177
2019-08-29 11:00:00,-18.291357421875,6.901718664169313,-7.448968935012817,5.254729020595551,-2.5948292732238767,2.8614032864570618,-5.883459377288818,1.5368452966213229,-6.3203592777252195,-0.6401305705308914
2019-08-29 12:00:00,4.053179931640625,11.599916172027589,-6.1116764545440665,0.7448897659778595,-7.9652102947235095,1.5998409628868104,-5.880210542678833,1.1664916209876537,-7.572438716888428,-1.4929806381464004
2019-09-02 09:00:00,-26.885410690307616,-3.0474076509475707,-8.786260223388672,7.008554744720459,2.3280194878578184,2.072926712036133,-5.675558280944824,0.17888174951076508,2.0268414914608,-0.3558471456170082
2019-09-02 10:00:00,-15.71314115524292,-1.1128553420305252,-8.117614650726319,3.250355750322342,-1.6997663736343385,2.072926712036133,-5.682055044174194,0.549235261278227,1.818161629140377,-0.8296528279781341
