,予測値,実測値,予測値_lug
7360,40.58896,38.0,38.325016
7361,38.325016,34.0,29.523584
7362,29.523584,34.0,35.141933
7363,35.141933,31.999998,31.653269
7364,31.653269,30.0,29.76234
7365,29.76234,30.0,31.021034
7366,31.021034,30.0,33.166557
7367,33.166557,36.0,37.280094
7368,37.280094,35.0,34.220943
7369,34.220943,31.0,30.932194
7370,30.932194,28.0,28.583147
7371,28.583147,28.0,29.064974
7372,29.064974,19.0,18.715723
7373,18.715723,13.0,16.998358
7374,16.998358,13.0,18.174747
7375,18.174747,15.999999,21.52255
7376,21.52255,15.999999,21.159262
7377,21.159262,19.0,26.369501
7378,26.369501,25.0,31.989735
7379,31.989735,29.0,32.54277
7380,32.54277,33.0,34.130547
7381,34.130547,31.0,31.640667
7382,31.640667,31.999998,33.474976
7383,33.474976,31.0,32.09837
7384,32.09837,30.0,29.435984
7385,29.435984,18.0,18.033121
7386,18.033121,13.0,17.857954
7387,17.857954,15.999999,17.577251
7388,17.577251,9.0,11.498911
7389,11.498911,17.0,22.959303
7390,22.959303,13.0,13.935439
7391,13.935439,3.0,12.651019
7392,12.651019,0.99999994,11.433864
7393,11.433864,0.99999994,10.315784
7394,10.315784,7.0,16.179718
7395,16.179718,11.000001,17.15622
7396,17.15622,17.0,19.878988
7397,19.878988,11.000001,16.087276
7398,16.087276,7.0,11.029249
7399,11.029249,3.9999998,10.29947
7400,10.29947,6.0,16.658417
7401,16.658417,7.9999995,15.401069
7402,15.401069,10.0,19.17513
7403,19.17513,13.0,21.5473
7404,21.5473,23.0,30.275806
7405,30.275806,15.0,16.050352
7406,16.050352,18.0,27.303589
7407,27.303589,24.0,26.148455
7408,26.148455,18.0,17.071762
7409,17.071762,0.99999994,7.14828
7410,7.14828,1.9999999,14.746296
7411,14.746296,6.0,16.111069
7412,16.111069,21.0,23.559484
7413,23.559484,24.0,24.555086
7414,24.555086,19.0,24.139254
7415,24.139254,11.000001,13.316072
7416,13.316072,14.0,18.611937
7417,18.611937,10.0,16.405647
7418,16.405647,7.9999995,14.881844
7419,14.881844,5.0,11.573188
7420,11.573188,3.9999998,8.572809
7421,8.572809,6.0,11.383963
