,予測値,実測値,予測値_lug
4626,13.106009,7.0,6.328635
4627,6.328635,5.0,8.120191
4628,8.120191,3.9999998,6.708564
4629,6.708564,18.0,27.584768
4630,27.584768,24.0,26.975967
4631,26.975967,28.0,30.094835
4632,30.094835,23.0,20.575212
4633,20.575212,13.0,12.51965
4634,12.51965,24.0,27.172152
4635,27.172152,36.0,36.82196
4636,36.82196,43.0,42.384026
4637,42.384026,45.0,43.629765
4638,43.629765,49.000004,49.03633
4639,49.03633,55.0,55.845276
4640,55.845276,52.0,52.21389
4641,52.21389,49.000004,50.64729
4642,50.64729,49.000004,52.296127
4643,52.296127,49.000004,52.347084
4644,52.347084,48.0,49.66812
4645,49.66812,49.000004,49.256912
4646,49.256912,47.0,46.071304
4647,46.071304,50.0,48.435192
4648,48.435192,50.0,46.415054
4649,46.415054,45.0,41.974926
4650,41.974926,43.0,39.42735
4651,39.42735,40.0,36.981632
4652,36.981632,36.0,35.952934
4653,35.952934,41.0,39.127033
4654,39.127033,41.0,39.097134
4655,39.097134,34.0,32.611275
4656,32.611275,31.999998,30.755346
4657,30.755346,30.0,28.845436
4658,28.845436,27.000002,25.69361
4659,25.69361,27.000002,25.871944
4660,25.871944,28.0,27.184961
4661,27.184961,26.0,24.994104
4662,24.994104,25.0,24.65725
4663,24.65725,24.0,25.018646
4664,25.018646,24.0,25.986187
4665,25.986187,24.0,27.502167
4666,27.502167,28.0,33.284836
4667,33.284836,31.999998,38.075005
4668,38.075005,36.0,40.3187
4669,40.3187,34.0,35.35302
4670,35.35302,31.0,31.291115
4671,31.291115,29.0,28.653412
4672,28.653412,27.000002,27.066242
4673,27.066242,24.0,24.564667
4674,24.564667,25.0,25.858395
4675,25.858395,22.000002,22.578188
4676,22.578188,21.0,23.262367
4677,23.262367,21.0,22.927193
4678,22.927193,21.0,22.698853
4679,22.698853,22.000002,23.571396
4680,23.571396,21.0,21.595505
4681,21.595505,20.0,20.396923
4682,20.396923,21.0,21.066618
4683,21.066618,20.0,19.50919
4684,19.50919,19.0,18.7691
4685,18.7691,14.0,13.743405
4686,13.743405,10.0,11.121025
4687,11.121025,6.0,9.5640745
4688,9.5640745,7.9999995,12.5148
4689,12.5148,7.0,11.165889
4690,11.165889,9.0,15.928961
4691,15.928961,12.0,17.71684
4692,17.71684,13.0,17.254023
4693,17.254023,14.0,18.160816
4694,18.160816,18.0,22.027409
4695,22.027409,18.0,18.74027
4696,18.74027,18.0,18.78385
4697,18.78385,20.0,20.637068
4698,20.637068,18.0,18.310799
4699,18.310799,15.999999,17.015158
4700,17.015158,17.0,17.773602
4701,17.773602,15.999999,17.88936
4702,17.88936,17.0,18.96769
4703,18.96769,15.0,16.588348
4704,16.588348,14.0,15.74407
4705,15.74407,15.0,16.384533
4706,16.384533,10.0,10.586564
4707,10.586564,7.0,8.709633
4708,8.709633,6.0,8.634208
4709,8.634208,3.0,6.222792
4710,6.222792,5.0,9.136071
4711,9.136071,6.0,11.3601265
4712,11.3601265,7.0,12.583496
4713,12.583496,9.0,17.973919
4714,17.973919,15.999999,29.614824
4715,29.614824,12.0,21.110937
4716,21.110937,11.000001,21.168507
4717,21.168507,25.0,38.26338
4718,38.26338,44.000004,49.815044
4719,49.815044,58.0,57.455936
4720,57.455936,63.0,57.248226
4721,57.248226,61.0,50.94978
4722,50.94978,35.0,26.487068
4723,26.487068,19.0,16.22894
4724,16.22894,25.0,28.875364
4725,28.875364,15.0,14.706422
4726,14.706422,24.0,28.21474
4727,28.21474,27.000002,27.65701
4728,27.65701,23.0,23.135885
4729,23.135885,19.0,17.595129
4730,17.595129,17.0,16.891554
4731,16.891554,11.000001,11.328725
4732,11.328725,7.9999995,9.64891
