,SHAP_OX_01,SHAP_TEMP_01,SHAP_HUM_01,SHAP_WS_01,SHAP_TEMP_22,SHAP_TEMP_06,SHAP_TEMP_21,SHAP_WS_02,SHAP_TEMP_05,SHAP_SPM_04,SHAP_OX_02,SHAP_WD_03,SHAP_WD_04,SHAP_OX_06,SHAP_TEMP_07,SHAP_TEMP_20,SHAP_HUM_02,SHAP_WS_04,SHAP_NO2_15,SHAP_OX_17,SHAP_SPM_20,SHAP_NOX_15,SHAP_TEMP_24,SHAP_NO2_16,SHAP_WS_05,SHAP_OX_07,SHAP_NO2_14,SHAP_NOX_16,SHAP_HUM_03,SHAP_NO2_10
2019-04-17 18:00:00,17.36939220428467,-0.1356804199516773,3.230534791946411,1.3437148213386536,-0.581933930516243,-0.7745213210582733,-0.4484831903129816,0.2024614569498226,-3.2992871522903444,0.008128460682928529,-0.39474941063672303,-0.0643574573099613,-0.026656211051158625,0.8523066699504852,1.2554250419139863,-0.054030120745301245,-2.0240583539009096,-0.18069259449839595,0.15408411622047424,1.2730713546276087,0.1746164787560701,0.14527402631938457,-0.5518161877989769,0.1706543020904064,-0.8618190556764602,0.2351788368076086,0.8927685201168061,-0.04030884937383235,-0.5404159694910049,-0.2184945214597974
2019-04-14 20:00:00,11.9024845123291,-1.1848049342632296,-0.9927710235118866,2.7150616407394415,-2.0053172588348387,-0.0730514444410801,-1.2384342730045321,0.32248884388245636,-1.9520108103752136,0.034324171394109704,-0.09118487481027843,-0.0643574573099613,-0.028360076667740923,1.0043421536684036,1.1350297689437867,0.50906001329422,-0.5652009636163712,-0.15691170506179333,0.07535707429051397,0.6639594525098802,-0.09125270401127636,0.053054183139465735,0.0025056061567738735,-0.03801146449986842,-0.826974093914032,0.33678467124700545,0.3137462824583054,0.08185225287452336,-0.39422631114721296,0.0457268103957176
2020-01-19 13:00:00,8.485672330856323,-3.6695709943771364,5.088790178298951,-0.7756391733884811,-6.960802936553955,4.977529001235962,-3.3449684381484985,-0.14047422260046002,5.660112524032593,-0.061726828152313826,0.08228044835850597,-0.1087706882506609,-0.03858315628021952,-0.5160121977329254,-2.669452708959579,2.3651718854904176,-3.146255087852478,-0.030080363596789512,0.05961170038208363,-0.30046743825078015,-0.04694115240126846,0.044670547079294895,1.7948124527931213,-0.03801146449986842,0.1835315864533186,-0.12608626610599455,0.14831143915653228,0.06658215317875145,-0.6216324806213379,0.18799977898597714
2019-05-13 19:00:00,11.9024845123291,1.2447464168071745,0.020822320599108886,2.8397298812866207,-1.2145486772060394,-2.142386829853058,-0.8314898043870926,0.28819529233733193,-6.061208963394165,0.1565708216279745,-0.1779175597243011,-0.070702235691715,-0.026656211051158625,0.8827138751745224,2.363057541847229,0.2796527871629223,-0.45298144072294233,-0.212400358915329,0.004502817057073119,0.5116816163063049,-0.024785393569618442,-0.022398486081510748,-0.38551984131336214,-0.2764865666627884,-0.6179038882255554,0.28033693581819535,-0.058482252992689596,0.20401334762573242,-0.37798283845186226,0.12702566068619486
2019-07-04 00:00:00,-13.381942558288575,3.6742970943450928,-4.878212404251099,1.0943793058395386,3.108319354057312,-2.984150695800781,1.1792939275503158,-0.07188702486455437,-7.206398773193359,0.12164322845637798,0.5159439578652382,-0.070702235691715,-0.0317677536513656,0.4570146456360817,2.940954804420471,-1.534747865796089,3.1380505323410035,-0.07764212551992385,0.012375533231534053,-0.19894891679286958,1.1273143410682678,0.0027524079196155024,-1.8452340841293335,-0.15724897347390654,-0.37398878633975985,0.1900206811726093,-0.09984097909182313,0.11239254293031986,0.20677661821246146,0.208324433863163
2020-02-05 13:00:00,4.385493993759155,-1.6265410423278808,7.622771215438843,1.0943793058395386,-3.428700876235962,4.346206712722778,-2.1720122933387755,-0.1061806283891201,4.919110226631164,0.17403462529182434,0.2774290174245835,-0.04532324573956427,-0.028360076667740923,-0.6984545320272446,-2.7176104485988617,1.4892542243003846,-4.492891931533814,-0.014226465392857787,0.2328110538423061,-0.3512267017737031,0.2853952750563622,0.2374938763678074,0.4274856686592102,0.34951068758964543,0.4274467512965203,-0.28413990363478664,1.182279598712921,-0.13192959502339363,-0.8165526777505875,-0.2997933428734541
2020-03-25 20:00:00,7.118945598602297,-3.283054971694946,1.372280251979828,1.3437148213386536,-5.959161281585693,0.7336386136710644,-3.129527616500855,0.32248884388245636,-0.8068237781524659,0.06051988024264572,0.06059732846915722,-0.05801273863762613,-0.026656211051158625,0.6698643684387207,0.4367386419326067,2.1774751305580144,-2.248497462272644,-0.1886195879429579,0.09110245108604431,-0.09743027351796626,-0.20203165709972382,0.07820505397394299,1.2404907643795013,-0.09763024083804336,-0.652748852968216,0.21259969510138035,0.8927685201168061,0.11239254293031986,-0.686606028676033,0.2896233588457108
2019-07-22 04:00:00,-7.231678867340088,2.1282196164131166,-5.385010480880737,-0.40163545310497284,4.057242608070373,-1.7565791249275207,1.7059275388717652,-0.05474027842283247,-5.0507516145706175,0.034324171394109704,0.45089425779879094,-0.0833917064592242,-0.033471619238844105,-0.05990587091073392,2.1222681522369387,-1.8892867803573608,3.3624899864196776,-0.014226465392857787,0.004502817057073119,-0.09743027351796626,0.9057567596435547,-0.005631175800226604,-2.0484848260879516,-0.1870584424585104,-0.025538553018122884,-0.024480506777763346,-0.1411996611393988,0.12766268234699965,0.2555066592991352,0.2896233588457108
2019-09-29 17:00:00,0.28531584516167635,5.054724001884461,-0.9927710235118866,2.4657261848449705,4.637139439582825,-3.4050313949584963,1.7059275388717652,0.32248884388245636,-9.49676775932312,-0.000603501498699216,0.19069627095013852,-0.0643574573099613,-0.028360076667740923,0.8218994021415711,3.1335853338241577,-1.9101418375968933,0.4447763964533806,-0.18069259449839595,0.05961170038208363,-0.3512267017737031,0.5291087657213212,0.03628691257908937,-2.4365105390548707,-0.00820204534102229,-0.40883382558822634,0.17873109783977276,0.10695269722491499,0.06658215317875145,-0.1993064319714904,0.10670091961510478
2019-09-27 14:00:00,33.77010364532471,6.435149431228638,2.892670941352844,1.7177179455757141,4.215395927429199,-2.387900507450104,1.2750453770160675,-0.07188702486455437,-7.139033603668213,0.16530272215604785,-0.7199966147542,-0.0643574573099613,-0.02324852226302027,-0.1815342017449439,2.0981903791427614,-1.4096174359321594,-2.1362779498100286,0.05711616287007927,0.05173900239169595,0.05484771626070142,0.2853952750563622,0.027903291676193424,-2.4919427156448366,-0.0678208418190479,0.14868652187287806,-0.12608626610599455,0.06559396535158155,0.09712245543487368,-0.44295607656240465,0.16767507903277873
2020-01-07 01:00:00,-7.915038394927978,-7.148247575759887,2.0480093717575074,-1.3989785432815554,-8.173310565948487,3.1537090301513664,-4.03916916847229,-0.14047422260046002,4.514926552772523,0.016860343329608413,0.3424784973263741,-0.1087706882506609,-0.03858315628021952,-0.24234836921095854,-1.2247121615335346,3.0325376272201536,-1.6873987555503844,-0.06971514800097792,0.06748437155038114,-0.8080605536699295,-0.06909697223454711,0.111739550717175,1.998063969612121,0.11103551797568798,-0.2694536827504635,-0.18253398761153222,-0.18255836013704538,-0.13192959502339363,-0.5404159694910049,0.22864929512143134
2019-11-18 15:00:00,13.952573490142822,2.5147390842437742,3.3994678497314452,5.831758785247803,-1.3727023124694822,1.9962838113307952,-1.0469307005405426,0.5625438626855612,0.0015432994812727197,0.10417940281331539,0.06059732846915722,-0.0643574573099613,-0.01302546095103024,-0.30316254273056986,-1.032080303877592,0.6133358597755433,-2.5851563692092894,0.09675102485343814,0.2249382421374321,-1.2648947596549986,0.21892797872424125,0.3045627884566784,-0.7181128934025766,0.6774138748645783,-0.06038355876225976,-0.23898164033889766,0.934127277135849,-0.43733244091272355,-0.36173969358205793,-0.15752020515501497
2019-11-29 10:00:00,-2.448136043548584,-5.767821741104126,4.750925874710083,1.4683828949928286,-3.7450079202651976,5.258117914199829,-1.980509376525879,0.04814040195196865,8.219940948486329,0.008128460682928529,0.40752800514455884,-0.08973646704107521,-0.033471619238844105,-0.12072008214890954,-2.597215723991394,1.3849782466888425,-2.3607171893119814,0.01748137418180702,0.028120887186378212,-0.3512267017737031,-0.04694115240126846,0.011136040231212969,0.5753048557788134,-0.00820204534102229,0.28806667253375046,-0.1147968325996771,-0.058482252992689596,0.05131197208538648,-0.4754428505897522,0.2692986339330673
2019-05-20 18:00:00,8.485672330856323,2.349088251590729,-0.3170421898365021,4.834415984153748,1.6322190523147584,-2.3528279781341555,0.3654053004458546,0.5968375563621521,-5.859117555618286,0.07798368297517297,-0.06950165741145614,-0.0643574573099613,-0.028360076667740923,0.8523066699504852,2.724244034290313,-0.7422511592507363,-0.11632214337587357,-0.25996214523911476,0.020248201023787236,0.7147188603878022,0.08599340147338808,-0.005631175800226604,-1.457208865880966,-0.2764865666627884,-1.349649077653885,0.30291603878140455,-0.09984097909182313,0.20401334762573242,-0.3130096413195133,0.24897395968437194
2020-02-12 04:00:00,-9.965128231048585,-8.639109325408935,1.7101448059082027,1.3437148213386536,-8.489618015289306,4.521574187278747,-3.4646586179733276,-0.07188702486455437,7.007391500473022,-0.000603501498699216,0.4942607685923576,-0.013599568605422978,-0.01643316973932086,-0.30316254273056986,-1.9230028718709946,2.073199152946472,-1.4629595637321473,0.05711616287007927,-0.02698794864118097,0.7147188603878022,-0.20203165709972382,-0.047549381293356396,2.1458823561668394,-0.33610536158084864,-0.06038355876225976,-0.047059592232108094,-0.2652759216725826,0.2192836135625839,-0.44295607656240465,0.0863762434571981
2019-06-24 17:00:00,1.652041506767273,2.349088251590729,-1.8374326348304748,-0.02763178977183995,2.2648332118988033,-0.634227092564106,0.6287222102284431,-0.1061806283891201,-3.70347204208374,-0.000603501498699216,0.212379452958703,-0.1087706882506609,-0.04028699602931734,-0.1511270757764578,1.2554250419139863,-0.9716582056134939,2.128073048591614,-0.006299499049782777,-0.02698794864118097,-0.04667094752658156,0.19677227959036822,-0.05593293439596888,-1.4941632539033889,-0.24667722880840307,-0.47852390110492704,-0.05834909714758394,-0.2652759216725826,0.1887432485818863,0.12556000463664532,0.14735034666955468
2019-08-11 13:00:00,16.686027336120606,8.588616800308227,0.6965514957904816,2.3410578012466434,9.01272292137146,-4.387089443206787,3.7645873069763183,0.11672757938504219,-10.978773307800294,-0.044262928701937224,-0.19960068538784984,-0.09608114436268804,-0.03687930898740884,-0.45519796907901766,3.7837191820144653,-3.474279987812042,-0.5652009636163712,-0.02215342074632643,0.05173900239169595,-1.3156537771224976,0.2632395260035992,0.06982144508510826,-3.9516563177108766,-0.00820204534102229,-0.06038355876225976,-0.261560732871294,0.06559396535158155,0.02077171257697042,-0.2480363566428423,0.12702566068619486
2020-02-04 19:00:00,0.9686785399913788,-5.491736245155335,1.0344154536724088,0.7203752756118775,-3.639573001861572,2.2067253172397616,-2.0523228526115416,0.04814040195196865,2.5613729715347286,0.13037507608532903,0.19069627095013852,-0.0833917064592242,-0.028360076667740923,0.3353861873969436,-0.7431324690580368,1.5518198013305664,-1.2385196566581722,-0.08556905090808867,0.05173900239169595,-1.0618569672107694,0.44048561006784437,0.027903291676193424,0.4274856686592102,0.7072232574224472,-0.1649185851216316,0.0884148727636784,0.14831143915653228,-0.4067921504378319,-0.41046964973211286,0.06605149097740648
2019-05-31 01:00:00,3.018767786026001,2.07300146818161,-0.148109966609627,2.96439778804779,0.788731813430786,-1.7215053677558898,-0.16122860983014103,0.28819529233733193,-4.983386206626892,0.08671559151262044,0.1256467880681157,-0.05801273863762613,-0.026656211051158625,0.5786430716514588,2.242662763595581,-0.47113377749919894,-0.11632214337587357,-0.1886195879429579,0.03599359185900537,0.4609223365783691,-0.11340848645195364,0.027903291676193424,-1.0691834047436715,-0.1274396081455052,-1.036043834686279,0.16744169853627686,0.3137462824583054,0.09712245543487368,-0.2480363566428423,0.12702566068619486
