,SHAP_OX_01,SHAP_TEMP_01,SHAP_HUM_01,SHAP_OX_02,SHAP_OX_06,SHAP_TEMP_03,SHAP_OX_04,SHAP_TEMP_04,SHAP_TEMP_21,SHAP_TEMP_24,SHAP_WS_02,SHAP_OX_07,SHAP_WS_01,SHAP_TEMP_20,SHAP_SPM_19,SHAP_NMHC_07,SHAP_OX_18,SHAP_HUM_24,SHAP_OX_05,SHAP_OX_14,SHAP_OX_03,SHAP_OX_20,SHAP_OX_19,SHAP_HUM_06,SHAP_OX_24,SHAP_SPM_07,SHAP_PM25_01,SHAP_SPM_18,SHAP_SPM_08,SHAP_HUM_05
2019-05-02 11:00:00,8.253595113754272,3.1341561794281003,1.1858689546585084,-0.4662134693469852,0.08377394415438175,-2.0352195262908936,0.14955920553766192,-1.1000674426555634,1.84147709608078,1.1092614701017738,-0.014969165623187997,-0.4347081393003463,1.4156309127807618,0.31475342344492674,0.11393108339980244,-0.05898168429266659,-0.4760316461324692,-0.2314533308148384,-0.08117231577634812,-0.05246292343363164,0.47362945377826693,1.2735587000846864,0.17010362828150394,-0.18188226372003552,-0.05045826584100721,-0.03146668802946804,-0.17644458264112467,-0.11644286884111354,-0.0977792290970683,0.6091249883174896
2019-05-17 03:00:00,-18.64083766937256,-0.08983302302658558,-1.6931785464286808,0.9536174297332763,-0.3816077768802643,-1.3683794260025026,0.08896618206053972,-1.2355460226535795,0.17552254907786846,0.5186273902654648,0.0591067351400852,0.16659397333860398,-0.8230449557304382,0.21594899520277977,-0.07451074644923208,-0.1392339814454317,-0.5880838304758071,0.4485380540136249,-0.2098098799586296,0.8377691697329283,-0.10271061770617959,-0.22023132704198362,0.13568407027050852,-0.45074677765369414,-0.24281904920935635,-0.005447227531112703,-0.09779191161505876,-0.1359097321517765,0.11518197283148764,-0.03857678831554947
2019-09-18 02:00:00,-4.521257591247559,5.805464124679565,-1.7778569102287292,0.24370209202170373,-0.07135326536372302,-5.591700172424316,0.17552764639258384,-3.9451164960861207,2.277798497676849,1.2352631594985723,0.015334623644594139,-0.18152830787003035,0.21019009537994862,-0.21220336556434632,0.13748640827834605,-0.09910784382373093,-0.20212659938260913,0.6752020012587309,-0.08974816277623177,0.44606690652435643,0.030290944874286622,-1.8385043382644652,-0.5182880982756616,-0.4109150588512421,-0.2637277413159609,-0.013663934182841292,-0.07157434225082396,-0.12495963172987105,0.06785722598433494,0.26822943836450575
2019-11-17 15:00:00,4.219434499740601,0.7391929715871812,2.4560369491577148,-0.5105832077562809,-0.24864144343882805,-1.5906595230102538,0.011060903593897808,-1.2355460226535795,-1.6094287633895874,0.7470061048865319,-0.06884260112419724,-0.339765504002571,3.1376890182495116,1.1271451264619827,0.20815208926796913,-0.038918585050851086,-0.040273573622107525,-0.9681103318929672,-0.23553751409053802,-0.2839233213569969,0.8283002257347107,-1.7762625813484192,-0.6215466439723969,-0.7096533954143525,-0.1299116605659947,-0.008186117451077713,-0.15022699199616907,-0.12982635833323003,0.23349376916885375,-1.2658020138740542
2020-03-29 21:00:00,-3.8488971471786497,-11.880426120758058,-2.4552796602249147,-0.06688604243099688,-0.2264804215170443,9.152873420715332,0.09762236103415489,5.267420482635498,-4.2273564577102665,-0.032631208375096345,0.02880297782830895,-0.11823337413370609,-1.5118681073188782,1.7858407616615295,-0.310063137114048,-0.17936012223362924,-0.3888800725340843,0.7318677835166455,-0.19265822470188143,0.16119267959147693,0.4292955964803696,0.2154574863612652,-0.07083345949649808,-0.18188226372003552,-0.11318463105708361,-0.03420563937397671,-0.11090066191973165,-0.10549281759740552,0.2571560569107532,0.7795730233192445
2019-06-13 22:00:00,4.219434499740601,4.88432240486145,-0.5923665642738343,-0.4662134693469852,-0.6918624043464661,-4.850768017768859,0.002404767647385611,-3.4483612537384034,-0.34013016205281016,0.786381684243679,-0.06210835250094533,0.7046007171273232,3.3098956823348997,0.6989927634596824,0.0903759380802512,-0.1592970732599497,-0.6306223437190057,0.1368753459304571,-0.304144255630672,0.5543784765526653,0.7839662969112396,1.3721071481704716,0.2561526938690804,-0.5702421188354492,-0.0508067861199379,-0.012294465664308484,0.08573093917220831,-0.1188762532081455,-0.02679215883836148,-0.41356230080127715
2019-10-27 06:00:00,-17.296110343933105,-1.1030873984098435,-2.370601844787598,1.131096661090851,0.46051149219274523,-0.18288615569472313,0.36596284359693526,-0.5581536887213587,1.7224805533885952,0.5265028938651085,0.02880297782830895,-0.7828301787376404,-1.5118681073188782,-0.05850755721330643,-0.14517647475004197,0.16171212904155252,-0.4511312961578369,0.6752020012587309,0.10749612525105476,0.03656025368254629,-0.8563862115144729,-0.15799001934938134,-0.12246287679299712,-0.2316719161346555,-0.24700077325105668,-0.02872785683721301,-0.019139237329363807,-0.1188762532081455,0.11518197283148764,0.6091249883174896
2019-04-27 14:00:00,2.202351188659668,-1.839999747276306,1.9479695796966552,-0.24436480253934864,0.0394519177265465,1.4471673488616943,0.13224692856892944,1.1579073339700698,-2.2044122576713563,0.2666235312819481,-0.0015008118934929065,-0.4347081393003463,2.793276405334473,1.2588844358921052,-0.1216212131083011,-0.11917090117931368,-0.2892782375216484,0.6185358425602316,-0.13262735698372125,0.16119267959147693,0.47362945377826693,-0.5314372897148132,-0.242931456118822,-0.18188226372003552,-0.1382751747965813,-0.0259889839682728,-0.18955333605408667,-0.10549281759740552,-0.14510395526885983,0.5409459620714188
2019-07-21 04:00:00,-18.64083766937256,7.924085855484009,-2.4552796602249147,1.0867265164852145,0.26106228120625025,-7.147659778594971,0.3399944618344307,-4.6676671504974365,3.3884344339370727,1.266763969510794,0.04563841279596089,-0.7511829525232316,-1.1674563050270081,-0.42079027518630036,0.6085910394787788,0.24196440186351537,-0.3639796301722526,0.7035347290337086,0.030313579924404588,0.6597228854894638,-0.8563862115144729,-0.7181613683700562,-0.19130202420055867,-0.2615458432585001,-0.25118253342807295,0.013725064415484678,-0.20266209319233894,-0.1456431906670332,-0.8076496392488479,0.47276678383350373
2019-08-12 06:00:00,-15.951393413543702,9.121572875976563,-2.201246225833893,0.9536174297332763,0.3718673193827272,-7.592221212387088,0.2794013857841492,-4.893465995788575,5.5700414180755615,1.5660186320543286,0.03217007103376093,-0.8461249232292175,-0.8230449557304382,-0.9587257608771325,-0.0038450415479019395,0.0012075454927981109,-0.6752355739474296,0.25020719692111015,0.05604111532520617,0.4104575778590516,-0.5903828576207163,0.46442256271839144,0.30778202675282956,-0.2416298957541585,-0.23863734547048798,0.037005617469549154,-0.18955333605408667,-0.14199310801923273,-0.2870780497789383,0.6432147532701492
