,SHAP_OX_01,SHAP_TEMP_01,SHAP_HUM_01,SHAP_TEMP_21,SHAP_HUM_02,SHAP_OX_02,SHAP_WS_01,SHAP_TEMP_04,SHAP_TEMP_20,SHAP_TEMP_05
2019-05-11 12:00:00,17.578023052215578,-17.31367406845093,5.4887251377105715,1.9598197489976883,-3.161177384853363,-4.9194401025772105,-1.6647347211837769,14.14086275100708,-8.863089084625244,10.611975383758544
2019-05-11 13:00:00,21.58637447357178,-13.879751586914063,11.06104917526245,2.1807619452476503,-4.168331170082093,-6.912904167175293,-13.719302654266357,7.965236806869507,-9.561233520507814,8.001912069320678
2019-05-11 14:00:00,12.768000602722168,-10.936389160156251,13.28997859954834,2.238398897647858,-5.083925318717957,-7.819024085998535,-15.137487697601319,3.259999322891235,-10.84116587638855,4.956839418411255
2019-05-11 15:00:00,13.569670104980469,-8.974148082733155,7.717655038833618,2.3440670728683477,-5.45016303062439,-5.8255604028701775,-8.046564865112305,-1.7393159449100495,-11.3065945148468,2.6367837190628043
2019-05-23 14:00:00,5.552966713905335,-13.389191150665283,4.374260640144348,2.5554028749465942,-4.0767714262008665,-4.375768256187439,-10.882934188842773,4.730385899543762,-14.680962657928465,3.7968117713928224
2019-05-24 15:00:00,0.7429445028305053,7.214344358444215,14.404442310333252,2.324854588508606,-5.541722679138182,-3.4696488261222838,-16.555672264099123,-12.620179080963132,-11.539309644699097,-1.2783110097050667
2019-05-24 16:00:00,0.7429445028305053,7.704905891418457,13.84721040725708,2.401703882217407,-5.6332823753356935,-3.107200634479523,-12.30111837387085,-12.914255905151368,-12.702884674072267,-5.193405133485795
2019-05-25 09:00:00,-13.687122535705566,-24.181519699096683,2.702563536167145,1.613997359573841,-3.4358556985855104,0.8797264590859413,3.298911213874817,20.610564422607418,-0.8344235807657242,12.787027692794801
2019-05-25 10:00:00,-4.868748378753663,-13.389191150665283,7.160422325134277,1.5179355397820475,-3.7105338335037232,0.15483050942420967,2.5898188591003417,15.611248588562011,-0.6017086593434214,11.191989469528199
2019-05-25 11:00:00,5.552966713905335,-4.559104132652283,8.274887418746948,1.4987230882048608,-4.443009281158448,-1.8386328786611557,-0.9556423366069794,9.435623979568481,-0.48535114265978335,8.726930570602416
2019-05-25 12:00:00,14.371339797973633,6.723783731460571,11.06104917526245,1.4891170769929887,-4.626128029823303,-4.194544458389283,-0.9556423366069794,2.3777672171592714,-1.6489259723573924,5.681857466697692
2019-05-25 13:00:00,19.983035278320312,6.723783731460571,10.50381679534912,1.5851787224411964,-5.083925318717957,-6.188007926940918,-1.6647347211837769,-4.091934657096862,-4.2087901592254635,2.2017730593681337
2019-05-25 14:00:00,27.999737358093263,10.157707643508912,11.61828145980835,1.7965148508548736,-4.99236569404602,-7.456575965881347,-21.51931743621826,-9.385328483581542,-5.837794709205628,-0.9883035346865654
2019-05-26 07:00:00,-21.703825759887692,-33.50216655731201,-4.5414573669433596,1.7292714655399322,-1.1468697741627696,3.235637462139129,1.8807264924049378,16.493480682373047,-0.7180661275982857,8.291920280456543
2019-05-26 08:00:00,-6.472089004516602,-25.65319995880127,-0.0835984915494919,1.5083293326199056,-2.5202614426612855,1.9670701161026956,-0.24655009508132936,17.6697904586792,-0.7180661275982857,9.16194052696228
2019-05-26 09:00:00,1.5446149431169034,-15.351432609558106,1.5880987048149109,1.5083293326199056,-3.2527368783950807,-1.4761851474642753,-2.3738268375396725,14.72901668548584,0.09643612205982204,9.741955184936524
2019-05-26 10:00:00,15.974681282043457,-4.559104132652283,4.374260640144348,1.441085970401764,-3.527415370941162,-3.288424754142761,2.5898188591003417,7.965236806869507,0.6782233834266662,8.291920280456543
2019-05-26 11:00:00,26.396395683288574,5.252102994918824,6.603190326690674,1.3930551270022988,-3.985212540626526,-6.550455713272095,0.4625420593190938,3.259999322891235,0.09643612205982204,4.956839418411255
2019-05-26 12:00:00,31.206418609619146,12.119947814941407,8.274887418746948,1.441085970401764,-4.3514501571655275,-8.906367301940916,-2.3738268375396725,-2.9156258463859563,-1.0671386182308198,2.6367837190628043
2019-05-26 13:00:00,39.22312126159668,19.47835569381714,8.274887418746948,1.5371479872614147,-4.626128029823303,-9.993711137771607,-3.7920114517211916,-9.385328483581542,-2.928857958316803,-0.408289684727788
2019-05-26 14:00:00,53.65319061279297,19.47835569381714,9.389351797103881,1.6908467918634416,-4.626128029823303,-11.805950832366943,-8.755657434463501,-15.266875648498536,-5.139649534225464,-3.598366583883762
2019-05-27 08:00:00,-24.108837890624997,-20.747597312927248,-6.213154220581055,1.4026614085305487,-2.0624642610549926,5.047877335548401,1.8807264924049378,13.25862970352173,2.3072279468178754,7.131891584396362
2019-05-27 09:00:00,-8.877100419998168,-9.955268287658692,-1.7552954614162446,1.2585688218474387,-2.2455830693244936,2.5107419252395626,4.008003306388854,11.200088691711425,2.3072279468178754,7.566902542114258
2019-05-27 10:00:00,8.759648180007934,-0.634621199965477,2.145331013202668,1.2585688218474387,-2.9780583977699284,-0.9325131863355637,1.8807264924049378,5.612617874145508,1.1436531364917752,6.551877975463867
2019-05-27 11:00:00,23.189715003967287,12.610509777069092,4.374260640144348,1.3546304016374051,-3.618974304199219,-4.9194401025772105,1.1716343760490415,0.3192254289984703,0.6782233834266662,3.7968117713928224
2019-06-02 12:00:00,-4.067077565193177,-26.6343204498291,-9.556548404693604,2.0943062365055085,-1.3299885809421539,-0.9325131863355637,-0.24655009508132936,10.906011199951172,-8.746731281280518,7.8569090366363525
2019-06-06 12:00:00,8.759648180007934,4.761542749404907,1.5880987048149109,2.0366691827774046,-3.161177384853363,-3.650872492790222,-13.010210323333741,-0.26892947331070904,-7.350441575050354,4.376825571060181
2019-07-25 11:00:00,-19.298815536499024,5.252102994918824,-12.34270944595337,1.5659662880003455,-0.23127560466527944,5.229101872444153,-7.337473011016845,-3.7978574275970454,-1.765283329784871,0.6067347168922425
2019-07-31 10:00:00,-16.893804359436036,17.51611328125,-11.78547773361206,1.1721129298210144,-1.2384292192757131,4.685429644584657,-1.6647347211837769,-8.209018087387085,2.4235854253172873,-0.5532933205366135
2019-08-01 12:00:00,5.552966713905335,27.32732105255127,-3.9842249155044556,1.1913253724575041,-1.9709048181772233,-2.744752550125122,-0.9556423366069794,-18.501728343963624,2.6563007056713106,-5.918423259258271
2019-08-01 14:00:00,10.362988948822021,27.32732105255127,-6.213154220581055,1.3450245086103678,-2.5202614426612855,-5.281888103485107,-2.3738268375396725,-24.971428298950194,-0.13627887070178984,-9.978521156311036
2019-08-01 15:00:00,13.569670104980469,25.85564022064209,-6.213154220581055,1.4602984949946403,-2.2455830693244936,-5.281888103485107,-5.210196113586425,-28.50035514831543,-1.765283329784871,-11.283550882339478
2019-08-02 08:00:00,-36.13389434814453,3.289861524105072,-17.357800579071046,1.1048698425292967,-0.13971587270498276,7.041341400146484,2.5898188591003417,-7.326785230636597,5.216164465248585,-2.438338596792892
2019-08-02 09:00:00,-22.505495834350587,8.68602557182312,-14.014406967163087,1.018414211273193,-0.4143943965435028,5.229101872444153,0.4625420593190938,-7.620863628387452,4.168947264552116,-2.5833421342074874
2019-08-02 10:00:00,0.7429445028305053,13.59162883758545,-11.78547773361206,1.1048698425292967,-0.9637509480118753,2.1482938416302204,4.7170957088470455,-10.855715274810791,3.8198747031390665,-2.7283459246158603
2019-08-02 11:00:00,20.78470306396484,25.85564022064209,-8.999316358566285,1.133688348531723,-1.3299885809421539,-3.107200634479523,-0.24655009508132936,-14.090567111968994,5.448879383876919,-4.323383963108062
2019-08-02 12:00:00,23.189715003967287,29.780121421813966,-2.869760286808014,0.9992015242576597,-1.7877857655286788,-7.637799787521362,-2.3738268375396725,-17.325417709350585,2.772657955810428,-5.918423259258271
2019-08-02 13:00:00,27.999737358093263,29.780121421813966,-4.5414573669433596,1.2201440632343294,-2.794939434528351,-8.181471490859986,-2.3738268375396725,-20.266193199157716,1.6090831696987151,-7.513460564613342
2019-08-09 11:00:00,-13.687122535705566,23.893400192260746,-8.44208459854126,1.2585688218474387,-1.6962264046072968,1.9670701161026956,-2.3738268375396725,-13.208333683013915,1.6090831696987151,-3.743370422720909
2019-08-10 11:00:00,-29.72053108215332,18.006672954559328,-11.228246784210203,1.133688348531723,-1.055310283973813,5.047877335548401,-10.17384214401245,-11.737947368621827,2.4235854253172873,-3.8883737571537496
2019-08-24 12:00:00,-3.265407609939575,0.8370596468448639,-8.44208459854126,1.8253331899642944,-1.4215479850769044,0.15483050942420967,2.5898188591003417,-2.9156258463859563,-4.557862615585327,0.3167276542633772
2019-08-24 13:00:00,-0.8603963337838649,3.780421924591065,-10.113779830932616,1.8253331899642944,-1.8793452084064484,-2.2010809302330023,-5.210196113586425,-7.326785230636597,-5.023292136192322,-0.408289684727788
2019-08-25 14:00:00,-1.6620668023824692,8.68602557182312,-1.7552954614162446,1.6908467918634416,-2.7033802270889287,-1.8386328786611557,1.8807264924049378,-9.385328483581542,-3.277930533885956,-1.7133213132619858
2019-09-02 10:00:00,-19.298815536499024,-1.1251820057630542,-12.899943351745605,1.3930551270022988,-0.5975131571292878,3.5980858683586114,3.298911213874817,3.259999322891235,-1.0671386182308198,3.941815209388733
2019-09-02 11:00:00,-9.678769636154176,6.233224248886108,-10.113779830932616,1.5371479872614147,-1.1468697741627696,1.4233982503414153,1.8807264924049378,-0.857084181625396,-0.8344235807657242,2.6367837190628043
2019-09-10 12:00:00,-12.885451793670654,21.440596199035646,-3.9842249155044556,1.0568385004997254,-2.2455830693244936,2.691966146230697,1.1716343760490415,-13.796488761901855,3.354445144534111,-2.7283459246158603
2019-09-10 13:00:00,-0.8603963337838649,24.38395862579346,-2.869760286808014,1.1721129298210144,-2.611820828914642,-0.026393452170304955,1.1716343760490415,-20.85434455871582,1.376368486881256,-5.773418724536896
2019-09-10 14:00:00,8.759648180007934,31.251802825927733,-1.7552954614162446,1.3354181066155433,-2.794939434528351,-2.744752550125122,0.4625420593190938,-23.79511966705322,-0.01992131769657144,-9.253503251075745
2019-09-10 15:00:00,12.768000602722168,27.32732105255127,-3.9842249155044556,1.450692442059517,-2.9780583977699284,-4.9194401025772105,1.8807264924049378,-24.971428298950194,-0.7180661275982857,-10.7035382270813
2019-09-11 11:00:00,-18.497144317626955,0.34649946689605715,-15.686104869842529,1.1048698425292967,-0.23127560466527944,4.322981572151184,4.7170957088470455,-0.26892947331070904,4.401662456989289,1.9117660343647003
2019-09-11 12:00:00,-7.273759603500368,4.270983219146729,-13.457175540924073,1.0856575191020963,-0.6890726387500763,1.2421742677688599,2.5898188591003417,-3.2097023725509644,2.4235854253172873,0.8967417746782302
2019-10-02 10:00:00,-24.108837890624997,-21.728718185424803,-12.899943351745605,1.642815613746643,-0.32283484637737275,5.229101872444153,2.5898188591003417,16.493480682373047,-2.2307130813598635,9.16194052696228
2019-10-02 11:00:00,-6.472089004516602,-13.879751586914063,-8.44208459854126,1.633209590613842,-1.1468697741627696,2.5107419252395626,0.4625420593190938,12.376397705078125,-2.812500321865082,9.16194052696228
2019-10-02 12:00:00,2.3462850570678713,-10.936389160156251,-6.77038688659668,1.6812407106161118,-1.8793452084064484,-1.4761851474642753,3.298911213874817,7.377082252502442,-4.2087901592254635,7.131891584396362
2019-10-02 13:00:00,11.164660263061524,-2.1063019990921017,-1.7552954614162446,1.7965148508548736,-2.154023599624634,-3.4696488261222838,-0.24655009508132936,0.9073802076280117,-6.0705091714859005,4.666832542419435
2019-10-02 14:00:00,13.569670104980469,1.3276200510561464,1.0308663815259933,1.9502135634422302,-2.9780583977699284,-5.463112020492554,3.298911213874817,-3.7978574275970454,-7.350441575050354,1.4767555326223374
2019-10-02 15:00:00,19.983035278320312,0.34649946689605715,-0.0835984915494919,2.055881479382515,-3.4358556985855104,-6.00678391456604,-6.628380584716797,-5.562322282791138,-8.979446268081665,-0.8433003209531307
