,SHAP_OX_01,SHAP_TEMP_01,SHAP_HUM_01,SHAP_WS_01,SHAP_TEMP_22,SHAP_TEMP_06,SHAP_TEMP_21,SHAP_WS_02,SHAP_TEMP_05,SHAP_SPM_04,SHAP_OX_02,SHAP_WD_03,SHAP_WD_04,SHAP_OX_06,SHAP_TEMP_07,SHAP_TEMP_20,SHAP_HUM_02,SHAP_WS_04,SHAP_NO2_15,SHAP_OX_17
2019-05-26 10:00:00,5.559880304336548,-3.5711882948875426,2.5712730765342715,1.5469395875930787,0.578837662935257,3.2638651251792914,0.29512539505958557,-0.5886237502098084,4.094801497459412,-0.030406882520765028,0.805177815258503,2.1950439929962156,1.4127738296985626,0.6913235023617743,0.45249112229794264,0.14717420637607576,-0.47788473032414913,0.4577164515852929,1.2825079023838044,-2.1987519897520547
2019-05-26 11:00:00,15.683742141723632,0.9108324557542801,4.125178384780884,0.916929692029953,0.7268612205982208,2.604559487104416,0.4454598009586334,0.9259481012821198,2.1757269501686096,-1.9898699402809144,-3.0309875845909118,1.8587859511375426,1.4127738296985626,0.7082174569368362,0.47055864296853545,0.103066436201334,-0.3736878585070372,-0.22557589262723926,3.2532485246658327,-2.2205076694488524
2019-05-26 12:00:00,20.356293869018554,4.048247194290161,5.290607452392579,0.07691657803952696,0.8325924634933471,1.0881569668650628,0.29512539505958557,0.2768458980834111,0.8407188706565648,-1.0101384103298188,-5.80155119895935,-1.8400522947311397,1.173829573392868,0.731869125366211,0.4253898180089891,0.01485111638903618,-0.29033035412430763,-0.9088681638240814,3.2532485246658327,-2.280335085093975
2019-05-26 13:00:00,28.143879890441895,7.409763050079346,5.290607452392579,-0.3430899791419506,0.7268612205982208,0.0332682091742754,-0.005543584376573543,-0.5886237502098084,-0.9114798173308373,0.09205954391509293,-7.0802734375,-0.4950201541185379,-1.454556882381439,0.7960662692785263,0.32150155063718555,-0.12629339247941973,-0.22781234346330165,0.6854804992675781,2.8153064012527467,-2.36191842854023
2019-05-26 14:00:00,42.1615333557129,7.409763050079346,6.0675599575042725,-1.8131129503250123,0.51539898365736,-1.351273176074028,-0.48661387450993077,-1.021358609199524,-2.7471162319183353,-0.030406882520765028,-9.211475515365601,-0.15876216122414918,-0.4987800747156143,0.8298543557524681,0.24923147559165953,-0.29390260577201843,-0.22781234346330165,0.0021882074885070046,3.034277391433716,-2.383673855662346
2019-05-26 15:00:00,55.400433731079104,5.168751907348633,4.902131462097168,-4.75315899848938,0.17705903993919492,-2.8017453789711,-1.0578848212957381,-2.535930562019348,-4.41587643623352,-0.030406882520765028,-13.047641563415528,-0.4950201541185379,-0.25983588099479676,0.8906725812703373,0.15437698923051357,-0.4615117613226175,-0.18613360736053441,-0.9088681638240814,0.8445655882358551,-2.3891127526760103
2019-05-27 09:00:00,-18.58163661956787,-6.036299514770508,-1.701966655254364,1.9669459819793702,0.8114463269710541,2.0771154165267944,0.8663963638246059,0.709580710530281,3.6776114463806153,3.3986532211303713,7.625027370452881,0.8500119149684906,0.9348852574825287,0.6102323606610298,0.37118724985048174,0.2706755891442299,-0.7696357614360749,1.1410086154937746,-2.221030974388123,-2.160680127143859
2019-05-27 10:00:00,-1.4489477246999742,-1.7783797919750213,1.017367786169052,1.336936241388321,1.128639850020409,2.274907034635544,0.8663963638246059,1.3586829662323,3.093545353412628,0.45945882946252825,3.575741720199585,2.1950439929962156,0.4569968551397324,0.6136110842227935,0.38925476886797694,0.1824602834880352,-0.6029208704829216,1.5965368032455445,-2.0020597338676454,-2.215068744122982
2019-05-27 11:00:00,12.568707180023193,4.272348189353943,2.5712730765342715,1.1269329905509948,1.128639850020409,1.813393047451973,0.565727436542511,0.709580710530281,1.5082228749990463,0.9493246078491211,-1.1129048846662044,2.1950439929962156,1.4127738296985626,0.6372626319527627,0.4028053969610482,0.14717420637607576,-0.45704530254006387,0.4577164515852929,-0.9072038948535919,-2.1987519897520547
2019-05-27 12:00:00,9.453673553466796,5.616954231262207,2.5712730765342715,-2.2331194043159486,0.917177501320839,0.5607126228511333,0.4454598009586334,0.49321327954530714,0.006338363140821435,0.5819252878427505,-4.949070215225221,0.8500119149684906,1.4127738296985626,0.6744294866919518,0.37118724985048174,0.17363885566592221,-0.3736878585070372,1.1410086154937746,2.1583927869796753,-2.2368242591619487
2019-06-02 13:00:00,-9.236534881591798,-12.759331035614014,-5.586729860305786,2.3869526147842413,-0.7110829144716262,2.406768035888672,-1.989958655834198,0.060478479228913765,3.010107386112213,-0.2753397477790713,2.2970198988914485,-0.8312781810760498,-1.932445466518402,0.7183538347482681,0.45700799468904735,-0.6291209727525711,-0.8946719381958246,0.22995232758112252,-0.2502903396263718,-2.3782351493835447
2019-06-06 13:00:00,0.10856960900127885,2.25543897151947,1.7943204283714294,-1.6031096220016479,-0.5842055618762971,0.8244348196778446,-1.6291557490825657,-3.8341347932815553,-0.16053747460246087,-0.7652055114507675,-1.1129048846662044,-2.512568116188049,1.6517180442810058,0.6744294866919518,0.34860279532149435,-0.5585486195981503,-0.47788473032414913,-2.5032167196273805,-2.221030974388123,-2.4870126247406006
2019-07-25 12:00:00,-20.91791191101074,2.703640937805176,-8.694540786743165,0.2869198871776462,0.45196014270186424,-0.8897595302201807,-0.18594497423619033,-2.1031955838203436,-1.161793664097786,0.9493246078491211,6.346305274963379,-1.5037942111492157,1.6517180442810058,0.6102323606610298,0.24923147559165953,-0.12629339247941973,-0.9988687478005887,-2.5032167196273805,-1.1261750280857086,-2.497890388965607
2019-07-31 11:00:00,-17.80287971496582,7.409763050079346,-8.306064319610595,0.2869198871776462,1.3189559757709504,-1.4172039836645125,0.8964632906019687,-0.3722563311457634,-2.413364124298096,-2.3572691440582276,5.706944632530212,-0.4950201541185379,1.173829573392868,0.6000958994030953,0.15437698923051357,0.22656802386045455,-0.9780293561518192,1.1410086154937746,0.18765201717615126,-2.5849124789237976
2019-08-01 13:00:00,0.10856960900127885,13.012288284301757,-3.6443485975265504,-0.7630965352058411,1.2766633331775663,-3.8566341400146484,0.9565969735383988,-0.15588892512023445,-5.333695030212402,-0.2753397477790713,-0.2604236747603863,-1.1675362408161163,-1.6935012459754941,0.6406414285302162,0.02338740527629855,0.19128179773688317,-0.6862783700227737,0.0021882074885070046,1.7204503536224365,-2.5631569981575013
2019-08-01 15:00:00,3.223604130744934,10.323075866699217,-4.809777545928955,-0.7630965352058411,0.9383235335350035,-5.702689766883851,0.23499162495136255,-0.5886237502098084,-7.169331502914429,0.704391747713089,-1.5391454875469208,-1.5037942111492157,1.6517180442810058,0.7757935076951981,-0.0850177377462387,-0.03807801082730293,-0.7696357614360749,-0.45333996415138245,0.40662323161959646,-2.6012294530868534
2019-08-01 16:00:00,-11.572810173034668,13.460490798950195,-2.090442991256714,0.7069264143705369,0.6845688164234162,-6.296064472198486,-0.18594497423619033,-1.4540934205055236,-8.170588302612305,1.0717909932136536,-2.391626703739166,-1.1675362408161163,-1.2156127810478208,0.8197178333997727,-0.14373706541955472,-0.09982885271310808,-0.7696357614360749,-1.8199245810508728,0.18765201717615126,-2.606667959690094
2019-08-02 09:00:00,-31.82053337097168,2.4795396685600286,-10.248445606231689,0.916929692029953,1.466979530453682,-2.274301302433014,1.6180686347186566,0.9259481012821198,-2.1630499601364135,2.4189216256141663,10.82183175086975,2.1950439929962156,1.8906623244285583,0.6000958994030953,0.09114066734910013,0.4118202492594719,-1.1864230811595917,3.1908854722976683,0.8445655882358551,-2.1171689271926883
2019-08-02 10:00:00,-9.236534881591798,4.720550298690796,-8.694540786743165,2.1769492387771607,1.6572958558797837,-2.340231549739838,1.3474666714668273,0.2768458980834111,-2.2464881420135496,1.6841232657432557,7.198786497116089,1.522527927160263,1.4127738296985626,0.6102323606610298,0.09114066734910013,0.3853556215763092,-1.0613868460059166,1.5965368032455445,1.0635367572307588,-1.9975137054920196
2019-08-02 11:00:00,10.23243179321289,10.323075866699217,-6.752158784866333,0.7069264143705369,1.466979530453682,-2.40616215467453,1.2572660140693186,1.5750503063201904,-3.1643062591552735,-0.2753397477790713,1.0182980626821518,-2.512568116188049,0.9348852574825287,0.6203685365617275,0.08662376925349237,0.508857062458992,-0.9780293561518192,0.6854804992675781,-2.0020597338676454,-2.2096299953758716
2019-08-02 12:00:00,12.568707180023193,12.115885066986085,-2.4789191484451294,0.07691657803952696,1.4035408407449723,-3.1313983082771304,1.6782025538384915,0.060478479228913765,-4.082124733924866,0.21452599503099917,-4.309709262847901,2.5313018679618837,-1.932445466518402,0.6372626319527627,0.08210685849189761,0.30596186816692356,-0.8738325819605961,0.0021882074885070046,-2.0020597338676454,-2.2748963750898836
2019-08-02 13:00:00,17.24125928878784,12.115885066986085,-3.6443485975265504,0.07691657803952696,1.699588316679001,-3.8566341400146484,0.9866639330983162,-0.5886237502098084,-4.999942946434021,2.9087876796722414,-4.949070215225221,-2.1763103008270264,1.6517180442810058,0.671050663292408,0.03242119848728183,0.21774642765522004,-0.6445995822548867,1.368772840499878,-1.783088755607605,-2.296651953458786
2019-08-02 14:00:00,27.36512145996094,12.564086341857909,-5.198254013061524,-0.9730997860431672,1.2132248371839522,-4.581870269775391,0.6859949678182602,-0.5886237502098084,-5.834323215484619,2.4189216256141663,-6.227791738510133,-2.1763103008270264,-1.6935012459754941,0.7284902860410511,-0.01726450845599172,0.14717420637607576,-0.7071177065372468,-0.22557589262723926,-1.1261750280857086,-2.3945517718791964
2019-08-09 12:00:00,-17.80287971496582,10.771278858184814,-5.586729860305786,-2.023116171360016,1.128639850020409,-2.867675888538361,0.6859949678182602,-0.5886237502098084,-3.8318105936050424,-1.13260480761528,4.854463362693787,0.8500119149684906,1.8906623244285583,0.6237474367022515,0.08210685849189761,0.04131571110337974,-0.8529932331293821,2.27982919216156,-0.2502903396263718,-2.606667959690094
2019-08-10 12:00:00,-25.59046401977539,6.737459659576416,-7.91758885383606,-1.3931063652038573,1.4035408407449723,-2.933606445789338,0.8964632906019687,-2.9686652421951294,-3.4146206855773933,-0.7652055114507675,9.116868829727172,-0.15876216122414918,1.6517180442810058,0.6136110842227935,0.09565754979848862,0.19128179773688317,-0.9571901207789779,1.5965368032455445,-1.1261750280857086,-2.606667959690094
2019-08-24 13:00:00,-10.794050979614259,0.23852935954928395,-7.529112005233765,-0.7630965352058411,-0.11898826509714125,-1.0216205894947055,-0.9075504213571548,0.9259481012821198,-0.9114798173308373,-2.4797356963157653,2.0838997960090637,1.8587859511375426,1.8906623244285583,0.6338838323950767,0.23568081706762314,-0.28508105725049976,-0.8529932331293821,2.963121247291565,-0.031319127604365324,-2.5468401908874507
2019-08-24 14:00:00,-2.2277060389518737,1.8072367787361145,-6.363683080673217,0.4969231724739075,-0.11898826509714125,-1.351273176074028,-1.0278179675340653,-1.4540934205055236,-2.1630499601364135,-1.0101384103298188,1.4445386469364168,-0.15876216122414918,1.173829573392868,0.6609142452478409,0.17696137577295304,-0.3556533455848694,-0.9155112896114588,0.6854804992675781,0.18765201717615126,-2.5468401908874507
2019-08-25 15:00:00,-7.679016494750977,0.9108324557542801,-4.032825016975403,-2.6531259536743166,0.17705903993919492,-1.944648313522339,-0.5768144976347684,0.709580710530281,-2.7471162319183353,-0.030406882520765028,1.6576589107513429,-0.8312781810760498,-1.6935012459754941,0.7757935076951981,0.1950289461761713,-0.23215185850858688,-0.6029208704829216,-0.9088681638240814,-3.5348580121994013,-2.3782351493835447
2019-09-02 11:00:00,-19.36039505004883,1.3590344548225404,-7.529112005233765,1.336936241388321,0.8325924634933471,0.626643243432045,-0.005543584376573543,1.1423155069351196,0.8407188706565648,2.6638545274734495,6.346305274963379,-1.8400522947311397,1.6517180442810058,0.6440202862024307,0.289883378893137,0.03249423478264363,-1.019708050787449,0.4577164515852929,-2.658973288536072,-2.3129684746265413
2019-09-02 12:00:00,-13.90908536911011,2.703640937805176,-7.529112005233765,-1.3931063652038573,0.51539898365736,0.0332682091742754,0.054590164124965666,0.709580710530281,-0.3274135261774063,-0.8876719325780869,3.788861560821533,-2.512568116188049,-1.454556882381439,0.6338838323950767,0.289883378893137,-0.029256525519303977,-0.9155112896114588,0.22995232758112252,-2.658973288536072,-2.36191842854023
2019-09-10 13:00:00,-10.794050979614259,9.650774097442627,-2.4789191484451294,1.1269329905509948,1.572710946202278,-2.40616215467453,1.1369982659816742,0.49321327954530714,-3.9986864566802978,-1.13260480761528,4.641343188285828,-2.1763103008270264,-1.6935012459754941,0.616989815235138,0.13630943223834038,0.20010336190462114,-0.6862783700227737,0.0021882074885070046,0.18765201717615126,-2.5685960054397583
2019-09-10 14:00:00,-1.4489477246999742,12.7881872177124,-1.701966655254364,0.916929692029953,1.3189559757709504,-3.790703964233399,0.6258611857891083,0.49321327954530714,-6.001199436187744,-1.1734270095825194,1.4445386469364168,-1.8400522947311397,-1.6935012459754941,0.6338838323950767,0.08210685849189761,0.09424493163824084,-0.6445995822548867,-2.2754526495933534,0.18765201717615126,-2.574034690856934
2019-09-10 15:00:00,2.444845712184906,10.995379161834716,-3.255872058868408,1.336936241388321,0.9594698578119276,-5.373037004470825,0.26505843997001644,0.2768458980834111,-6.835579442977905,-1.2142489969730375,-1.1129048846662044,0.8500119149684906,-1.454556882381439,0.6676718793809413,-0.01274756416678426,0.04131571110337974,-0.6029208704829216,0.22995232758112252,0.40662323161959646,-2.606667959690094
2019-09-10 16:00:00,16.462500381469727,11.443580722808838,-4.421301198005677,-1.8131129503250123,0.7057150453329086,-6.0323421239852895,0.0846571534872055,0.709580710530281,-7.169331502914429,-1.2550712525844574,-2.1785061240196226,2.5313018679618837,0.4569968551397324,0.7183538347482681,-0.12115278458222745,-0.04689960032701492,-0.6862783700227737,0.22995232758112252,-0.031319127604365324,-2.6012294530868534
2019-09-11 12:00:00,-17.02411937713623,0.4626306651160121,-9.859969139099121,1.5469395875930787,1.466979530453682,-0.29638456203974783,1.4076003091409803,1.5750503063201904,-0.16053747460246087,-0.3978061936795712,6.133185386657715,-1.5037942111492157,1.4127738296985626,0.6203685365617275,0.262782121822238,0.2794972211122513,-1.1239049702882766,1.5965368032455445,-2.658973288536072,-2.340163090825081
2019-09-11 13:00:00,-16.245360374450684,2.4795396685600286,-9.083018350601197,-0.5530932754278183,1.5092721790075303,-0.7578984379768372,0.8964632906019687,0.9259481012821198,-0.9949177071452141,-0.6427391052246094,3.1495009183883673,-1.1675362408161163,-1.2156127810478208,0.6372626319527627,0.22664711959660053,0.17363885566592221,-1.0405475839972496,1.5965368032455445,-2.221030974388123,-2.427184939384461
2019-10-02 11:00:00,-16.245360374450684,-7.829108238220215,-6.363683080673217,0.916929692029953,0.2827902749180794,3.0001430153846744,-0.3062125243246555,0.9259481012821198,4.595429706573486,0.5819252878427505,7.625027370452881,1.8587859511375426,1.4127738296985626,0.6102323606610298,0.45700799468904735,-0.1174718827009201,-1.019708050787449,0.6854804992675781,-1.3451462030410766,-2.4108681619167327
2019-10-02 12:00:00,-7.679016494750977,-6.4845014095306395,-5.198254013061524,1.7569427847862245,0.3039364330470562,3.0001430153846744,-0.4565469753928483,0.2768458980834111,3.4272971749305725,3.3986532211303713,2.936380565166473,1.522527927160263,1.173829573392868,0.6372626319527627,0.45249112229794264,-0.22333030700683593,-0.8529932331293821,-0.45333996415138245,-1.1261750280857086,-2.4706960082054135
2019-10-02 13:00:00,0.8873284146189689,-2.4506829977035522,-1.701966655254364,0.7069264143705369,0.1982053704559803,2.0771154165267944,-0.8173496887087822,1.1423155069351196,2.0088511049747466,-2.4797356963157653,0.5920574638992548,-2.1763103008270264,0.9348852574825287,0.6406414285302162,0.45249112229794264,-0.3644748732447624,-0.7904752077069134,0.6854804992675781,-1.1261750280857086,-2.4870126247406006
